attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.008,0.2249,0.042,0.3548,0.03,0.0992,0.067,0.1006,0.065,0.2206,0.042
sexMale,1.0,0.024,0.1918,0.072,0.3706,0.048,0.0741,0.118,0.1256,0.086,0.2378,0.062
sexFemale,1.0,0.022,0.2559,0.057,0.3399,0.047,0.1226,0.084,0.0772,0.106,0.2044,0.064
age25_44,1.0,0.032,0.1655,0.093,0.307,0.065,0.1115,0.113,0.0909,0.122,0.325,0.062
age45_64,1.0,0.028,0.2218,0.073,0.3929,0.051,0.0801,0.122,0.1111,0.101,0.194,0.076
age65+,1.0,0.037,0.3134,0.073,0.3652,0.067,0.1102,0.126,0.0985,0.135,0.1127,0.126
citizenSwiss,1.0,0.014,0.1787,0.056,0.4018,0.034,0.1012,0.076,0.1121,0.072,0.2062,0.051
citizenUE28_AELE,1.0,0.048,0.3323,0.088,0.2412,0.105,0.0887,0.175,0.0722,0.193,0.2656,0.098
citizenOtherEuropeanCountries,1.0,0.158,0.4183,0.245,0.164,0.391,0.0924,0.601,0.059,0.636,0.2658,0.298
citizenOtherWorldwideCountries,1.0,0.113,0.449,0.173,0.1394,0.305,0.1152,0.344,0.0501,0.513,0.2464,0.226
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.1491,0.072,0.4316,0.039,0.0984,0.09,0.1151,0.082,0.2058,0.06
migratoryBackgroundSwissWith,1.0,0.048,0.2705,0.098,0.3055,0.092,0.1118,0.155,0.1015,0.16,0.2107,0.11
migratoryBackgroundFirstGeneration,1.0,0.044,0.3862,0.075,0.1782,0.113,0.092,0.161,0.0649,0.188,0.2788,0.088
migratoryBackgroundSecondGenerationAndMore,1.0,0.138,0.1304,0.39,0.5502,0.186,0.1005,0.451,0.0885,0.448,0.1301,0.383
migratoryBackgroundUnknown,1.0,0.29,0.3536,0.493,0.3621,0.476,NaN,NaN,0.1216,0.85,NaN,NaN
labourMarketEmployedPersons,1.0,0.02,0.1538,0.072,0.3591,0.043,0.0912,0.094,0.1098,0.083,0.2861,0.049
labourMarketUnemployedPersons,1.0,0.096,0.3265,0.174,0.3062,0.174,0.1009,0.31,0.0706,0.368,0.1959,0.222
labourMarketPersonsWithoutProfessionalActivity,1.0,0.03,0.322,0.061,0.3552,0.057,0.1115,0.107,0.0905,0.118,0.1207,0.103
socioprofessionalCategoriesExecutives,1.0,0.153,0.0513,0.726,0.1603,0.39,0.0605,0.636,0.1715,0.366,0.5563,0.206
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.165
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.087,0.147,0.235,0.5056,0.124,0.0931,0.294,0.2105,0.191,0.0437,0.441
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.061,0.0108,0.635,0.055,0.272,0.0173,0.492,0.0541,0.275,0.8629,0.067
socioprofessionalCategoriesIntermediate,1.0,0.055,0.0645,0.234,0.2296,0.12,0.1415,0.155,0.2963,0.105,0.268,0.113
socioprofessionalCategoriesSkilledNonManuals,1.0,0.062,0.0365,0.342,0.8066,0.07,0.1568,0.166,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.093,0.0819,0.333,0.8084,0.103,0.1096,0.287,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.091,1.0,0.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.602,NaN,NaN,NaN,NaN,0.5078,0.851,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.317,0.3447,0.552,0.3073,0.574,NaN,NaN,NaN,NaN,0.2445,0.635
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.027,0.3226,0.057,0.3489,0.053,0.1101,0.101,0.0879,0.112,0.1305,0.093
