attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.009,0.2793,0.037,0.3008,0.035,0.1156,0.062,0.123,0.06,0.1813,0.049
sexMale,1.0,0.025,0.2371,0.065,0.3219,0.053,0.0913,0.107,0.1613,0.078,0.1884,0.073
sexFemale,1.0,0.022,0.3187,0.05,0.2811,0.053,0.1382,0.079,0.0873,0.1,0.1748,0.071
age25_44,1.0,0.032,0.2036,0.083,0.2639,0.071,0.1313,0.102,0.1198,0.107,0.2814,0.068
age45_64,1.0,0.029,0.277,0.066,0.3269,0.058,0.1076,0.106,0.1373,0.094,0.1512,0.089
age65+,1.0,0.038,0.3967,0.065,0.3162,0.074,0.1043,0.131,0.1059,0.13,0.0769,0.153
citizenSwiss,1.0,0.015,0.2203,0.049,0.3416,0.038,0.1245,0.069,0.1388,0.065,0.1748,0.058
citizenUE28_AELE,1.0,0.048,0.4203,0.077,0.2038,0.114,0.0859,0.178,0.088,0.174,0.2021,0.112
citizenOtherEuropeanCountries,1.0,0.178,0.5939,0.229,0.1481,0.499,0.0708,0.674,NaN,NaN,0.153,0.439
citizenOtherWorldwideCountries,1.0,0.122,0.5178,0.172,0.1031,0.39,0.1185,0.36,0.0479,0.577,0.2128,0.264
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.1934,0.061,0.3665,0.043,0.1241,0.079,0.1454,0.073,0.1707,0.068
migratoryBackgroundSwissWith,1.0,0.05,0.313,0.094,0.2483,0.107,0.1271,0.151,0.1176,0.157,0.1939,0.123
migratoryBackgroundFirstGeneration,1.0,0.044,0.4749,0.067,0.1622,0.12,0.0854,0.166,0.07,0.183,0.2076,0.103
migratoryBackgroundSecondGenerationAndMore,1.0,0.151,0.1834,0.354,0.399,0.241,0.1314,0.426,0.1571,0.381,0.1291,0.427
migratoryBackgroundUnknown,1.0,0.306,0.3646,0.512,0.4508,0.449,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.02,0.1962,0.063,0.3037,0.048,0.1142,0.083,0.1463,0.072,0.2396,0.056
labourMarketUnemployedPersons,1.0,0.098,0.3516,0.17,0.2651,0.194,0.1235,0.285,0.0741,0.368,0.1858,0.229
labourMarketPersonsWithoutProfessionalActivity,1.0,0.031,0.4128,0.054,0.3012,0.063,0.1168,0.106,0.0899,0.12,0.0793,0.13
socioprofessionalCategoriesExecutives,1.0,0.131,0.1537,0.343,0.2049,0.299,0.0509,0.575,0.261,0.254,0.3296,0.227
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.194
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.096,0.1611,0.246,0.44,0.146,0.11,0.294,0.2185,0.21,0.0704,0.366
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.067,0.0111,0.675,0.0421,0.337,0.0109,0.676,0.0496,0.309,0.8864,0.072
socioprofessionalCategoriesIntermediate,1.0,0.055,0.0737,0.218,0.2182,0.124,0.11,0.175,0.4302,0.087,0.1679,0.144
socioprofessionalCategoriesSkilledNonManuals,1.0,0.062,0.0074,0.78,0.674,0.077,0.3186,0.116,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.111,0.081,0.397,0.7814,0.126,0.1376,0.302,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.078,1.0,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.532,0.7012,0.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.156,0.361,0.265,0.3373,0.267,0.083,0.553,0.0752,0.55,0.1431,0.417
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.028,0.4047,0.051,0.2964,0.06,0.1177,0.099,0.0878,0.114,0.0934,0.113
