attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,126202.0,0.008,0.2586,0.039,0.3035,0.034,0.1183,0.061,0.1232,0.059,0.1964,0.046
sexMale,60963.0,0.025,0.2133,0.068,0.3248,0.052,0.094,0.105,0.1569,0.076,0.2109,0.067
sexFemale,65239.0,0.023,0.301,0.052,0.2835,0.053,0.1409,0.078,0.0917,0.098,0.1829,0.069
age25_44,45884.0,0.032,0.1824,0.088,0.2582,0.071,0.1343,0.102,0.1106,0.11,0.3145,0.064
age45_64,48255.0,0.029,0.2531,0.069,0.3377,0.057,0.1099,0.105,0.1425,0.09,0.1567,0.086
age65+,32063.0,0.037,0.376,0.066,0.3166,0.072,0.1079,0.127,0.1122,0.124,0.0874,0.14
citizenSwiss,93849.0,0.015,0.2086,0.051,0.3489,0.038,0.1237,0.069,0.1386,0.064,0.1802,0.056
citizenUE28_AELE,24712.0,0.046,0.3808,0.08,0.1861,0.116,0.0966,0.164,0.0902,0.167,0.2463,0.1
citizenOtherEuropeanCountries,2368.0,0.183,0.5439,0.251,0.1613,0.452,0.1001,0.609,0.0431,0.853,0.1516,0.453
citizenOtherWorldwideCountries,5273.0,0.112,0.4483,0.172,0.1075,0.356,0.1322,0.311,0.0406,0.55,0.2716,0.213
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,72283.0,0.02,0.1823,0.064,0.3763,0.042,0.1206,0.081,0.1421,0.073,0.1787,0.066
migratoryBackgroundSwissWith,21081.0,0.049,0.2935,0.096,0.2558,0.104,0.1363,0.144,0.1267,0.147,0.1878,0.121
migratoryBackgroundFirstGeneration,29021.0,0.043,0.4308,0.07,0.1418,0.125,0.0931,0.157,0.0723,0.173,0.2621,0.09
migratoryBackgroundSecondGenerationAndMore,3266.0,0.139,0.1614,0.355,0.4391,0.211,0.1849,0.33,0.1363,0.374,0.0784,0.495
migratoryBackgroundUnknown,550.0,0.338,0.4455,0.512,0.2782,0.641,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,73253.0,0.021,0.1683,0.069,0.3098,0.048,0.1194,0.082,0.1425,0.073,0.26,0.053
labourMarketUnemployedPersons,6179.0,0.104,0.3253,0.189,0.225,0.217,0.1321,0.289,0.1005,0.328,0.2172,0.227
labourMarketPersonsWithoutProfessionalActivity,46770.0,0.03,0.3913,0.054,0.3039,0.061,0.1146,0.104,0.0959,0.112,0.0942,0.116
socioprofessionalCategoriesExecutives,3781.0,0.123,0.0756,0.478,0.192,0.283,0.0799,0.45,0.2319,0.256,0.4205,0.19
socioprofessionalCategoriesLiberalAndSimilar,1548.0,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.194
socioprofessionalCategoriesOtherSelfEmployed,6795.0,0.094,0.145,0.252,0.454,0.14,0.1358,0.267,0.2052,0.207,0.06,0.39
socioprofessionalCategoriesIntellectualAndManagerial,13563.0,0.064,0.0065,0.857,0.035,0.353,0.0202,0.461,0.0503,0.294,0.8881,0.068
socioprofessionalCategoriesIntermediate,17939.0,0.055,0.0918,0.196,0.2214,0.122,0.1073,0.176,0.4039,0.089,0.1757,0.142
socioprofessionalCategoriesSkilledNonManuals,13816.0,0.063,0.0072,0.777,0.6912,0.077,0.3017,0.121,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,5659.0,0.105,0.0359,0.55,0.7917,0.118,0.1726,0.255,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8554.0,0.084,1.0,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,195.0,0.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1403.0,0.214,0.288,0.409,0.2352,0.438,0.1041,0.675,0.1732,0.51,0.1996,0.478
socioprofessionalCategoriesUnemployedOrNotWorking,52949.0,0.027,0.3836,0.052,0.2947,0.059,0.1167,0.098,0.0965,0.106,0.1086,0.103
