attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265557.0,0.005,0.2304,0.028,0.2632,0.026,0.1836,0.032,0.126,0.04,0.1969,0.031
sexMale,127955.0,0.017,0.1877,0.049,0.2868,0.038,0.1611,0.053,0.1463,0.055,0.2182,0.044
sexFemale,137602.0,0.015,0.2701,0.038,0.2413,0.04,0.2045,0.044,0.1071,0.061,0.1771,0.047
age25_44,82875.0,0.023,0.1249,0.079,0.211,0.058,0.1837,0.062,0.1474,0.069,0.333,0.045
age45_64,106295.0,0.019,0.2045,0.051,0.2945,0.041,0.1917,0.052,0.1369,0.062,0.1723,0.055
age65+,76387.0,0.024,0.3808,0.043,0.2762,0.051,0.172,0.065,0.0875,0.092,0.0835,0.095
citizenSwiss,188899.0,0.011,0.1725,0.04,0.3171,0.028,0.1896,0.038,0.1415,0.045,0.1792,0.039
citizenUE28_AELE,64741.0,0.028,0.3499,0.05,0.1325,0.084,0.1786,0.072,0.0902,0.102,0.2488,0.06
citizenOtherEuropeanCountries,6386.0,0.102,0.5697,0.137,0.1475,0.269,0.0897,0.338,0.0604,0.407,0.1326,0.276
citizenOtherWorldwideCountries,5511.0,0.107,0.4135,0.171,0.0855,0.368,0.1433,0.285,0.0878,0.361,0.27,0.203
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,129917.0,0.016,0.1475,0.054,0.3442,0.034,0.1874,0.047,0.1433,0.054,0.1777,0.049
migratoryBackgroundSwissWith,57600.0,0.029,0.2277,0.066,0.2551,0.062,0.1946,0.071,0.1374,0.085,0.1851,0.073
migratoryBackgroundFirstGeneration,70242.0,0.026,0.3896,0.046,0.1088,0.09,0.1685,0.072,0.0823,0.103,0.2508,0.058
migratoryBackgroundSecondGenerationAndMore,6267.0,0.1,0.187,0.235,0.3675,0.164,0.1736,0.243,0.1462,0.26,0.1257,0.286
migratoryBackgroundUnknown,1531.0,0.201,0.2449,0.407,0.3527,0.337,0.1744,0.492,0.1385,0.528,0.0888,0.677
labourMarketEmployedPersons,141792.0,0.015,0.1282,0.057,0.2563,0.038,0.1815,0.046,0.1606,0.049,0.2734,0.036
labourMarketUnemployedPersons,10527.0,0.078,0.2553,0.158,0.2444,0.158,0.2001,0.176,0.1091,0.24,0.1911,0.178
labourMarketPersonsWithoutProfessionalActivity,113238.0,0.018,0.356,0.036,0.2735,0.041,0.1846,0.052,0.0842,0.077,0.1017,0.072
socioprofessionalCategoriesExecutives,8885.0,0.079,0.0763,0.302,0.1698,0.196,0.1154,0.238,0.1961,0.181,0.4424,0.12
socioprofessionalCategoriesLiberalAndSimilar,5008.0,0.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.108
socioprofessionalCategoriesOtherSelfEmployed,16596.0,0.059,0.1373,0.165,0.3298,0.105,0.2362,0.124,0.2238,0.127,0.0728,0.226
socioprofessionalCategoriesIntellectualAndManagerial,24292.0,0.047,0.0082,0.55,0.0273,0.297,0.0452,0.233,0.0428,0.238,0.8766,0.051
socioprofessionalCategoriesIntermediate,33601.0,0.04,0.0512,0.189,0.1609,0.104,0.1424,0.11,0.4597,0.06,0.1858,0.098
socioprofessionalCategoriesSkilledNonManuals,28935.0,0.043,0.005,0.634,0.5823,0.057,0.4128,0.069,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8056.0,0.087,0.0984,0.278,0.6514,0.107,0.25,0.177,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,11201.0,0.073,1.0,0.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,310.0,0.464,NaN,NaN,NaN,NaN,0.4387,0.674,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4907.0,0.11,0.2211,0.236,0.2287,0.229,0.1659,0.272,0.1679,0.266,0.2162,0.238
socioprofessionalCategoriesUnemployedOrNotWorking,123765.0,0.017,0.3474,0.035,0.271,0.04,0.1859,0.049,0.0863,0.074,0.1093,0.066
