attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,40053,2.0,7753,12.1,16465,7.1,3725,18.0,6844,12.3,5266,14.5
sexMale,20070,5.9,3413,19.3,7753,11.6,1388,30.3,4474,15.6,3041,19.5
sexFemale,19983,6.1,4340,16.8,8711,11.0,2337,23.1,2370,22.4,2224,23.4
age25_44,13608,8.4,1489,31.8,5451,14.7,1296,32.6,2706,20.9,2666,21.4
age45_64,16236,7.0,2782,21.3,7316,12.0,1476,28.5,2813,19.9,1848,24.7
age65+,10209,9.8,3482,18.4,3698,17.7,953,36.2,1325,30.1,751,41.0
citizenSwiss,33163,3.2,5313,14.6,14732,7.7,2711,21.3,6039,13.2,4367,16.1
citizenUE28_AELE,4855,15.5,1214,33.1,1259,31.7,853,38.6,741,41.2,787,39.6
citizenOtherEuropeanCountries,1314,34.2,686,48.6,387,61.1,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,721,46.0,540,54.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,29178,3.9,4459,16.1,13293,8.3,2160,24.0,5532,13.9,3734,17.5
migratoryBackgroundSwissWith,3783,17.5,854,38.4,1306,31.0,518,49.8,507,48.2,599,45.5
migratoryBackgroundFirstGeneration,6258,13.9,2333,24.8,1409,30.5,981,36.6,636,44.4,899,37.3
migratoryBackgroundSecondGenerationAndMore,600,47.1,NaN,NaN,324,65.2,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,233,72.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,25379,4.7,2679,22.0,10946,9.5,2243,23.4,5337,14.1,4174,16.4
labourMarketUnemployedPersons,980,37.1,189,86.5,441,55.9,NaN,NaN,NaN,NaN,174,86.8
labourMarketPersonsWithoutProfessionalActivity,13694,8.2,4885,15.7,5078,15.0,1411,30.3,1403,29.4,918,37.9
socioprofessionalCategoriesExecutives,1002,34.7,NaN,NaN,278,68.9,NaN,NaN,398,53.4,246,68.3
socioprofessionalCategoriesLiberalAndSimilar,583,45.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583,45.5
socioprofessionalCategoriesOtherSelfEmployed,2970,20.0,377,58.2,1647,27.5,192,81.1,659,43.0,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,3058,19.2,NaN,NaN,NaN,NaN,NaN,NaN,273,64.3,2560,21.2
socioprofessionalCategoriesIntermediate,7780,11.5,458,54.3,2122,23.7,638,44.2,3913,16.9,648,44.3
socioprofessionalCategoriesSkilledNonManuals,5472,14.5,NaN,NaN,4532,16.0,910,38.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2237,23.4,NaN,NaN,1906,25.5,304,64.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1072,36.0,1072,36.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1114,33.4,477,51.8,401,55.6,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,14674,7.8,5074,15.4,5519,14.3,1482,29.6,1507,28.4,1092,34.6
