attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,39525,2.2,8099,11.6,16378,7.2,4046,17.5,6156,13.7,4846,16.0
sexMale,19795,6.3,2532,22.8,8493,11.4,1689,28.5,4177,17.1,2903,21.3
sexFemale,19730,6.1,5567,14.2,7884,11.7,2356,23.1,1979,25.3,1944,25.6
age25_44,13500,8.7,1830,27.6,5227,15.5,1832,27.5,2071,25.4,2540,23.1
age45_64,16352,7.3,2898,21.0,7173,12.5,1409,30.5,3107,20.0,1765,26.9
age65+,9673,9.9,3371,18.2,3978,16.8,804,38.4,979,34.9,541,48.1
citizenSwiss,32600,3.4,5814,13.9,14398,7.9,3375,19.3,5372,14.8,3642,18.7
citizenUE28_AELE,4993,15.6,1102,33.9,1501,29.5,561,50.0,659,45.6,1171,33.9
citizenOtherEuropeanCountries,1053,37.1,731,44.4,199,86.8,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,879,41.4,453,58.7,281,73.7,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,28541,4.2,4771,15.5,12824,8.6,3064,20.4,4799,15.7,3082,20.5
migratoryBackgroundSwissWith,3951,17.4,1042,35.0,1501,29.1,311,64.3,537,49.7,560,48.6
migratoryBackgroundFirstGeneration,6386,13.7,2135,25.1,1671,28.2,633,46.9,743,43.3,1204,33.4
migratoryBackgroundSecondGenerationAndMore,496,53.6,NaN,NaN,309,68.5,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,26078,4.8,3453,19.3,10841,9.8,2624,22.4,5018,15.5,4140,17.5
labourMarketUnemployedPersons,889,40.2,230,79.1,386,61.6,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,12559,8.5,4416,16.0,5150,14.7,1302,31.1,1061,33.8,630,45.4
socioprofessionalCategoriesExecutives,1178,33.3,NaN,NaN,328,64.4,NaN,NaN,247,73.1,424,55.6
socioprofessionalCategoriesLiberalAndSimilar,511,51.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,511,51.6
socioprofessionalCategoriesOtherSelfEmployed,2836,21.1,223,79.0,1359,30.9,324,64.3,817,40.0,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2954,20.9,NaN,NaN,NaN,NaN,NaN,NaN,319,64.2,2458,23.1
socioprofessionalCategoriesIntermediate,7066,12.9,406,58.2,1808,26.9,825,41.0,3531,18.9,495,53.6
socioprofessionalCategoriesSkilledNonManuals,5503,14.8,NaN,NaN,4555,16.4,877,39.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2807,21.8,NaN,NaN,2411,23.5,352,64.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2194,24.5,2194,24.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,996,36.2,332,64.6,311,64.3,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,13447,8.1,4646,15.6,5536,14.2,1421,29.9,1138,32.8,706,43.1
