attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,32437,2.0,5579,13.6,12963,7.7,2548,21.1,6120,12.8,5227,14.3
sexMale,16477,6.7,2047,24.8,6549,12.7,916,37.6,3925,16.8,3040,20.0
sexFemale,15960,6.2,3532,17.0,6415,11.9,1631,26.0,2195,21.9,2187,22.3
age25_44,10636,9.4,670,45.5,4383,16.1,908,37.8,2151,23.5,2524,21.9
age45_64,13238,7.3,1924,23.9,5422,13.3,882,35.5,2927,18.8,2083,23.0
age65+,8563,10.5,2985,19.2,3158,18.8,758,39.1,1042,34.3,621,45.2
citizenSwiss,27643,3.1,4357,15.3,11888,8.2,2135,22.8,5607,13.4,3656,17.1
citizenUE28_AELE,3952,17.5,922,37.9,862,38.5,334,64.7,513,49.8,1321,31.7
citizenOtherEuropeanCountries,316,64.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,526,51.6,190,86.4,NaN,NaN,NaN,NaN,NaN,NaN,184,86.6
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,24201,4.0,3808,16.6,10702,8.9,1780,25.0,5177,14.1,2734,20.2
migratoryBackgroundSwissWith,3254,18.0,549,45.3,1031,33.2,322,61.0,430,51.4,922,34.9
migratoryBackgroundFirstGeneration,4500,16.3,1141,34.0,902,37.8,373,61.7,513,49.8,1571,28.9
migratoryBackgroundSecondGenerationAndMore,293,68.4,NaN,NaN,173,86.6,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,188,78.8,NaN,NaN,156,86.4,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,21921,4.7,2004,24.0,9134,9.9,1518,27.8,4996,14.3,4269,16.0
labourMarketUnemployedPersons,503,50.1,173,87.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,10013,9.4,3402,17.9,3691,17.2,998,34.4,1057,33.8,865,38.4
socioprofessionalCategoriesExecutives,1337,29.4,NaN,NaN,249,68.3,NaN,NaN,575,45.3,358,58.6
socioprofessionalCategoriesLiberalAndSimilar,636,43.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,636,43.1
socioprofessionalCategoriesOtherSelfEmployed,2451,21.5,NaN,NaN,1154,31.8,217,72.9,787,39.3,165,86.5
socioprofessionalCategoriesIntellectualAndManagerial,2810,20.1,NaN,NaN,212,72.8,NaN,NaN,221,72.9,2377,22.1
socioprofessionalCategoriesIntermediate,6913,11.9,362,58.3,1959,24.2,577,45.8,3347,17.9,668,43.3
socioprofessionalCategoriesSkilledNonManuals,4102,15.8,NaN,NaN,3520,17.2,522,48.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1853,25.6,NaN,NaN,1683,26.9,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1003,34.5,1003,34.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,816,38.4,297,64.6,358,58.2,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10516,9.1,3575,17.4,3829,16.9,1029,33.9,1123,32.7,958,36.2
