attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,32407,2.2,5609,13.4,13457,7.6,2715,20.2,6293,12.4,4333,15.8
sexMale,16739,6.1,1746,25.4,6788,11.8,1232,30.7,4246,15.3,2727,20.1
sexFemale,15668,6.8,3863,16.7,6668,12.4,1483,27.7,2047,23.9,1606,27.4
age25_44,10809,9.5,1162,33.9,4575,16.0,1011,35.5,2137,24.0,1924,25.5
age45_64,13237,7.5,1659,26.8,5739,13.2,1002,33.8,2954,18.7,1883,24.2
age65+,8361,9.8,2788,18.9,3142,17.4,702,38.3,1203,28.9,526,44.1
citizenSwiss,27651,3.3,4358,15.2,12191,8.1,2144,22.9,5781,13.0,3176,18.7
citizenUE28_AELE,3227,18.7,478,51.6,985,35.4,434,51.9,471,50.1,858,37.1
citizenOtherEuropeanCountries,888,39.2,456,55.6,246,73.1,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,640,44.2,316,64.5,NaN,NaN,NaN,NaN,NaN,NaN,188,78.9
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,25079,3.9,3995,15.9,11493,8.5,1867,24.6,5117,13.9,2608,20.9
migratoryBackgroundSwissWith,2544,21.0,363,58.4,699,41.0,277,64.4,637,43.0,568,45.4
migratoryBackgroundFirstGeneration,4695,15.4,1251,32.4,1265,31.3,541,46.9,482,50.2,1157,32.0
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,21143,5.1,2049,24.3,9027,10.2,1662,26.6,4942,14.5,3463,17.9
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,11109,8.4,3520,17.1,4389,15.0,1014,32.8,1316,27.9,870,37.1
socioprofessionalCategoriesExecutives,1067,32.3,NaN,NaN,344,58.3,NaN,NaN,394,53.5,239,68.1
socioprofessionalCategoriesLiberalAndSimilar,463,50.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,463,50.1
socioprofessionalCategoriesOtherSelfEmployed,2101,23.0,244,68.1,1088,32.8,162,86.5,607,43.0,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2754,20.3,NaN,NaN,161,86.6,NaN,NaN,312,61.5,2281,22.5
socioprofessionalCategoriesIntermediate,6112,12.9,NaN,NaN,1535,27.9,459,51.5,3554,17.5,479,50.0
socioprofessionalCategoriesSkilledNonManuals,4517,15.5,NaN,NaN,3797,17.1,687,42.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2078,23.7,NaN,NaN,1777,25.6,273,68.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1377,30.2,1377,30.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,628,44.2,201,79.1,326,61.2,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,11264,8.3,3560,17.0,4429,15.0,1053,32.3,1352,27.6,870,37.1
