attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,31613,2.3,5854,13.2,13076,7.9,2482,21.8,6112,13.2,4089,17.0
sexMale,16189,6.8,1843,25.8,6875,12.5,980,36.2,4148,16.6,2342,23.3
sexFemale,15424,6.6,4012,16.2,6201,12.7,1501,28.0,1964,24.3,1747,26.3
age25_44,10619,9.5,707,44.3,4195,16.8,980,36.2,2662,21.3,2076,24.8
age45_64,13151,7.9,2326,22.7,5811,13.6,927,36.8,2471,22.0,1615,27.9
age65+,7843,10.5,2821,19.1,3070,18.3,574,44.0,980,33.9,398,53.4
citizenSwiss,26988,3.4,4710,14.7,11781,8.5,1975,24.3,5519,13.9,3003,19.8
citizenUE28_AELE,3650,18.4,639,45.6,1069,35.0,507,51.5,549,49.7,887,39.1
citizenOtherEuropeanCountries,487,53.5,176,86.8,187,86.3,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,488,53.6,330,64.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,24667,4.0,4406,15.3,11062,8.9,1735,26.0,4952,14.9,2511,21.9
migratoryBackgroundSwissWith,2221,22.8,304,64.1,618,44.0,240,73.0,567,45.8,492,49.7
migratoryBackgroundFirstGeneration,4375,16.7,1145,33.9,1124,34.4,507,51.5,514,51.5,1086,35.6
migratoryBackgroundSecondGenerationAndMore,189,86.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,162,86.5,NaN,NaN,162,86.5,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,21000,5.2,2295,23.1,8788,10.6,1761,26.5,4891,15.1,3264,19.2
labourMarketUnemployedPersons,408,58.4,NaN,NaN,NaN,NaN,NaN,NaN,180,86.7,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,10205,9.0,3523,17.2,4169,15.7,720,40.0,1042,33.3,752,41.0
socioprofessionalCategoriesExecutives,918,36.8,NaN,NaN,371,58.1,NaN,NaN,377,58.0,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,447,53.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,447,53.5
socioprofessionalCategoriesOtherSelfEmployed,2150,23.5,307,64.2,765,39.9,166,86.2,792,39.1,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2192,23.7,NaN,NaN,202,78.7,NaN,NaN,208,78.7,1781,26.5
socioprofessionalCategoriesIntermediate,6576,12.8,213,79.0,1424,30.1,820,39.1,3372,18.7,748,41.9
socioprofessionalCategoriesSkilledNonManuals,4058,16.7,NaN,NaN,3604,17.9,454,53.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2215,23.9,NaN,NaN,1968,25.5,213,79.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1515,29.0,1515,29.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,821,39.1,191,78.8,347,60.9,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10613,8.8,3559,17.1,4287,15.6,720,40.0,1221,31.0,825,39.3
