attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,94896.0,0.009,11995.0,0.07,25962.0,0.042,7580.0,0.088,20011.0,0.049,29348.0,0.039
sexMale,0.5064,0.027,0.3891,0.118,0.4483,0.069,0.3983,0.146,0.5676,0.069,0.592,0.056
sexFemale,0.4936,0.027,0.611,0.09,0.5517,0.061,0.6017,0.113,0.4324,0.08,0.408,0.067
age25_44,0.3687,0.036,0.2079,0.168,0.3048,0.088,0.3586,0.154,0.3533,0.09,0.5041,0.062
age45_64,0.406,0.032,0.4043,0.115,0.376,0.075,0.3836,0.145,0.4634,0.077,0.3998,0.068
age65+,0.2253,0.046,0.3878,0.111,0.3192,0.081,0.2578,0.171,0.1833,0.122,0.0961,0.139
citizenSwiss,0.7182,0.017,0.5599,0.092,0.8602,0.046,0.6889,0.105,0.8833,0.053,0.5523,0.056
citizenUE28_AELE,0.1793,0.056,0.2138,0.157,0.0914,0.161,0.222,0.194,0.0879,0.188,0.2943,0.082
citizenOtherEuropeanCountries,0.0637,0.11,0.1557,0.202,0.0361,0.297,0.0559,0.427,0.0185,0.45,0.0832,0.172
citizenOtherWorldwideCountries,0.0386,0.141,0.0706,0.299,0.0116,0.516,0.0331,0.553,0.0102,0.605,0.0701,0.187
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5798,0.023,0.4054,0.109,0.7318,0.051,0.4993,0.124,0.7559,0.058,0.4172,0.065
migratoryBackgroundSwissWith,0.1342,0.064,0.1445,0.185,0.1258,0.134,0.1811,0.208,0.1207,0.155,0.1346,0.12
migratoryBackgroundFirstGeneration,0.2674,0.046,0.4184,0.117,0.1169,0.149,0.304,0.17,0.1017,0.179,0.4425,0.067
migratoryBackgroundSecondGenerationAndMore,0.0143,0.223,0.0217,0.533,0.0229,0.343,NaN,NaN,0.0149,0.463,0.0051,0.636
migratoryBackgroundUnknown,0.0042,0.388,0.01,0.72,NaN,NaN,NaN,NaN,0.0067,0.673,NaN,NaN
labourMarketEmployedPersons,0.6487,0.021,0.4217,0.114,0.567,0.061,0.5921,0.116,0.7352,0.059,0.7694,0.047
labourMarketUnemployedPersons,0.0334,0.143,0.0382,0.392,0.0297,0.291,0.0193,0.678,0.0259,0.348,0.0435,0.23
labourMarketPersonsWithoutProfessionalActivity,0.3179,0.038,0.5401,0.095,0.4033,0.072,0.3887,0.143,0.2389,0.109,0.1871,0.103
socioprofessionalCategoriesExecutives,0.0266,0.153,0.0109,0.725,0.0055,0.634,NaN,NaN,0.018,0.405,0.0619,0.18
socioprofessionalCategoriesLiberalAndSimilar,0.0254,0.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.082,0.159
socioprofessionalCategoriesOtherSelfEmployed,0.0634,0.098,0.0259,0.45,0.0772,0.173,0.0741,0.338,0.1302,0.15,0.0182,0.336
socioprofessionalCategoriesIntellectualAndManagerial,0.1741,0.057,NaN,NaN,0.0237,0.315,0.0311,0.513,0.0932,0.177,0.4693,0.063
socioprofessionalCategoriesIntermediate,0.1947,0.053,0.0657,0.291,0.0923,0.161,0.2228,0.19,0.4872,0.075,0.1313,0.125
socioprofessionalCategoriesSkilledNonManuals,0.0913,0.081,0.0233,0.478,0.2718,0.091,0.1752,0.217,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0332,0.142,0.0215,0.512,0.0894,0.166,0.0755,0.343,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0324,0.149,0.2564,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0069,0.309,0.0137,0.636,0.0059,0.635,NaN,NaN,0.0065,0.672,0.006,0.607
socioprofessionalCategoriesUnemployedOrNotWorking,0.3513,0.036,0.5783,0.092,0.433,0.069,0.4079,0.139,0.2648,0.103,0.2307,0.094
