attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,93917.0,0.009,11711.0,0.07,29622.0,0.038,9469.0,0.077,15582.0,0.056,27533.0,0.04
sexMale,0.5062,0.027,0.3621,0.123,0.4764,0.06,0.3898,0.129,0.6273,0.073,0.5711,0.057
sexFemale,0.4938,0.027,0.6379,0.088,0.5237,0.057,0.6102,0.098,0.3727,0.097,0.4289,0.067
age25_44,0.371,0.035,0.2126,0.165,0.2998,0.08,0.3841,0.131,0.3346,0.104,0.5311,0.061
age45_64,0.4073,0.031,0.372,0.119,0.4284,0.063,0.3607,0.129,0.4591,0.085,0.3863,0.07
age65+,0.2217,0.047,0.4154,0.109,0.2719,0.082,0.2554,0.153,0.2063,0.132,0.0826,0.158
citizenSwiss,0.7216,0.017,0.586,0.09,0.8777,0.041,0.7116,0.09,0.8705,0.06,0.5305,0.058
citizenUE28_AELE,0.1923,0.054,0.1931,0.168,0.0836,0.156,0.1996,0.182,0.1069,0.192,0.3546,0.076
citizenOtherEuropeanCountries,0.0474,0.13,0.1423,0.215,0.0302,0.3,0.054,0.4,0.0157,0.55,0.0411,0.255
citizenOtherWorldwideCountries,0.0387,0.134,0.0786,0.28,0.0084,0.513,0.0349,0.452,0.0069,0.778,0.0738,0.178
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5697,0.023,0.4176,0.107,0.7131,0.047,0.5305,0.105,0.7416,0.066,0.3963,0.068
migratoryBackgroundSwissWith,0.1491,0.06,0.1616,0.174,0.159,0.109,0.1811,0.183,0.1289,0.167,0.1336,0.123
migratoryBackgroundFirstGeneration,0.2688,0.045,0.4095,0.119,0.1067,0.144,0.2765,0.159,0.1164,0.184,0.4669,0.066
migratoryBackgroundSecondGenerationAndMore,0.0096,0.27,NaN,NaN,0.0156,0.367,0.0119,0.784,0.013,0.601,NaN,NaN
migratoryBackgroundUnknown,0.0028,0.477,0.0068,0.852,0.0056,0.604,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6617,0.02,0.4075,0.115,0.6204,0.052,0.6175,0.099,0.7415,0.066,0.7842,0.047
labourMarketUnemployedPersons,0.0245,0.162,0.0092,0.78,0.0227,0.302,0.0261,0.511,0.0166,0.476,0.0369,0.246
labourMarketPersonsWithoutProfessionalActivity,0.3138,0.039,0.5833,0.093,0.3569,0.071,0.3563,0.132,0.242,0.122,0.1789,0.11
socioprofessionalCategoriesExecutives,0.0427,0.117,0.0167,0.549,0.0181,0.326,0.0238,0.547,0.0556,0.253,0.0794,0.16
socioprofessionalCategoriesLiberalAndSimilar,0.0212,0.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0723,0.169
socioprofessionalCategoriesOtherSelfEmployed,0.0574,0.101,0.0366,0.383,0.0759,0.158,0.0672,0.305,0.1086,0.181,0.0141,0.399
socioprofessionalCategoriesIntellectualAndManagerial,0.1516,0.06,NaN,NaN,0.01,0.464,0.0241,0.51,0.0411,0.293,0.4731,0.063
socioprofessionalCategoriesIntermediate,0.1853,0.053,0.0458,0.354,0.1092,0.132,0.1851,0.179,0.5249,0.08,0.1345,0.127
socioprofessionalCategoriesSkilledNonManuals,0.1161,0.07,NaN,NaN,0.2891,0.079,0.2416,0.163,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0379,0.131,0.0095,0.72,0.099,0.145,0.054,0.356,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0314,0.147,0.252,0.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0172,0.196,0.0364,0.392,0.0173,0.336,0.0219,0.558,0.0112,0.574,0.0109,0.486
socioprofessionalCategoriesUnemployedOrNotWorking,0.3383,0.037,0.5925,0.092,0.3796,0.069,0.3824,0.127,0.2585,0.118,0.2158,0.099
