attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,567008,0.004,129845,0.020,155117,0.017,56892,0.032,66932,0.028,158222,0.017
sexMale,273848,0.012,54701,0.033,78588,0.026,22167,0.053,39020,0.038,79372,0.026
sexFemale,293160,0.011,75144,0.027,76528,0.026,34725,0.041,27912,0.045,78850,0.026
age25_44,226175,0.014,37263,0.042,50969,0.034,24228,0.051,23111,0.051,90604,0.025
age45_64,212816,0.014,50899,0.034,61321,0.030,20053,0.055,29347,0.044,51197,0.033
age65+,128017,0.019,41683,0.036,42827,0.035,12611,0.067,14475,0.062,16421,0.058
citizenSwiss,381877,0.008,63959,0.029,129409,0.019,40248,0.037,54181,0.031,94080,0.023
citizenUE28_AELE,135749,0.020,44826,0.037,20325,0.056,12000,0.074,10286,0.078,48312,0.035
citizenOtherEuropeanCountries,18570,0.062,9629,0.087,2610,0.169,1912,0.194,589,0.344,3830,0.137
citizenOtherWorldwideCountries,30751,0.048,11431,0.081,2732,0.165,2711,0.164,1877,0.197,12000,0.076
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,277611,0.011,41816,0.036,104635,0.022,28144,0.045,41353,0.036,61663,0.030
migratoryBackgroundSwissWith,101912,0.022,21398,0.052,23771,0.049,11940,0.071,12626,0.067,32177,0.042
migratoryBackgroundFirstGeneration,175407,0.017,64178,0.031,21151,0.056,15662,0.065,11965,0.073,62451,0.031
migratoryBackgroundSecondGenerationAndMore,9073,0.084,1372,0.225,4455,0.119,909,0.263,707,0.292,1630,0.199
migratoryBackgroundUnknown,3005,0.147,1079,0.251,1106,0.235,236,0.538,282,0.466,301,0.468
labourMarketEmployedPersons,350972,0.009,59019,0.032,91087,0.024,33031,0.043,46842,0.034,120993,0.020
labourMarketUnemployedPersons,25471,0.051,6776,0.103,5829,0.107,2515,0.165,2001,0.182,8351,0.090
labourMarketPersonsWithoutProfessionalActivity,190564,0.015,64050,0.030,58201,0.030,21346,0.053,18089,0.056,28878,0.046
socioprofessionalCategoriesExecutives,20118,0.053,1474,0.215,3202,0.136,1270,0.221,4496,0.113,9677,0.077
socioprofessionalCategoriesLiberalAndSimilar,10687,0.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10687,0.074
socioprofessionalCategoriesOtherSelfEmployed,28454,0.045,4854,0.114,11400,0.072,3188,0.139,6107,0.098,2905,0.148
socioprofessionalCategoriesIntellectualAndManagerial,82415,0.025,645,0.315,2658,0.148,1523,0.199,2716,0.146,74872,0.027
socioprofessionalCategoriesIntermediate,88133,0.025,8139,0.090,17647,0.058,8856,0.083,32851,0.042,20640,0.055
socioprofessionalCategoriesSkilledNonManuals,57225,0.031,860,0.265,41471,0.037,14894,0.064,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,17130,0.060,1826,0.190,12870,0.069,2435,0.166,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,38938,0.040,38938,0.040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1140,0.259,297,0.523,431,0.424,299,0.494,NaN,NaN,95,0.862
socioprofessionalCategoriesNotAttributable,6732,0.098,1986,0.181,1408,0.210,565,0.346,654,0.306,2118,0.177
socioprofessionalCategoriesUnemployedOrNotWorking,216036,0.014,70825,0.028,64030,0.029,23861,0.050,20090,0.054,37229,0.040
