attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,574370,0.004,117002,0.022,169529,0.016,56671,0.032,57192,0.031,173976,0.016
sexMale,277582,0.012,51955,0.035,83705,0.026,22064,0.054,32015,0.043,87843,0.025
sexFemale,296788,0.011,65047,0.030,85824,0.025,34606,0.041,25178,0.048,86133,0.025
age25_44,229209,0.014,35660,0.044,56043,0.033,23454,0.053,20323,0.055,93728,0.024
age45_64,215551,0.014,47076,0.037,66575,0.029,19731,0.056,22845,0.051,59323,0.031
age65+,129610,0.019,34266,0.041,46911,0.034,13485,0.066,14024,0.064,20924,0.052
citizenSwiss,386199,0.008,53603,0.033,141852,0.018,37756,0.039,46194,0.035,106795,0.022
citizenUE28_AELE,132458,0.020,41740,0.040,21712,0.055,12828,0.073,8537,0.088,47641,0.036
citizenOtherEuropeanCountries,24312,0.053,9867,0.086,2906,0.158,2875,0.158,1075,0.254,7589,0.092
citizenOtherWorldwideCountries,31259,0.046,11689,0.079,3021,0.155,3212,0.149,1386,0.224,11951,0.074
citizenUnknown,142,0.722,103,0.853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,276570,0.011,33335,0.042,112948,0.021,24885,0.049,35290,0.040,70111,0.028
migratoryBackgroundSwissWith,106780,0.022,19618,0.055,27564,0.046,12678,0.069,10562,0.075,36358,0.040
migratoryBackgroundFirstGeneration,178764,0.017,61598,0.032,22976,0.054,18074,0.061,10360,0.080,65755,0.030
migratoryBackgroundSecondGenerationAndMore,9052,0.088,1549,0.217,4642,0.122,816,0.296,639,0.323,1406,0.223
migratoryBackgroundUnknown,3205,0.142,901,0.273,1399,0.212,217,0.554,342,0.428,346,0.427
labourMarketEmployedPersons,351987,0.009,54051,0.034,98579,0.023,31213,0.044,38106,0.039,130038,0.020
labourMarketUnemployedPersons,29427,0.047,7332,0.099,7354,0.096,3277,0.146,2024,0.181,9439,0.083
labourMarketPersonsWithoutProfessionalActivity,192956,0.015,55618,0.033,63596,0.029,22180,0.052,17062,0.059,34499,0.042
socioprofessionalCategoriesExecutives,12766,0.068,698,0.310,1700,0.189,649,0.310,2007,0.172,7712,0.087
socioprofessionalCategoriesLiberalAndSimilar,13758,0.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13758,0.066
socioprofessionalCategoriesOtherSelfEmployed,32848,0.043,6216,0.104,14048,0.066,3787,0.131,6438,0.098,2358,0.165
socioprofessionalCategoriesIntellectualAndManagerial,89858,0.024,957,0.264,3961,0.125,1528,0.201,4039,0.122,79374,0.026
socioprofessionalCategoriesIntermediate,85076,0.026,6842,0.099,15756,0.062,11645,0.073,25412,0.048,25422,0.049
socioprofessionalCategoriesSkilledNonManuals,60472,0.031,2630,0.157,47462,0.035,10380,0.079,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,20042,0.057,3041,0.150,14216,0.067,2785,0.156,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,31950,0.045,31950,0.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,998,0.274,450,0.409,242,0.553,163,0.675,NaN,NaN,144,0.727
socioprofessionalCategoriesNotAttributable,4219,0.124,1268,0.229,1193,0.228,278,0.477,210,0.553,1270,0.232
socioprofessionalCategoriesUnemployedOrNotWorking,222383,0.014,62951,0.031,70950,0.028,25458,0.049,19086,0.056,43938,0.037
