attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,561976,0.004,129081,0.020,157416,0.017,57381,0.031,64520,0.028,153578,0.017
sexMale,271575,0.011,55786,0.033,78653,0.026,21695,0.053,38092,0.038,77348,0.026
sexFemale,290401,0.011,73295,0.027,78762,0.025,35686,0.040,26428,0.046,76229,0.026
age25_44,225497,0.014,39510,0.041,50231,0.034,24465,0.051,22921,0.051,88369,0.025
age45_64,210306,0.014,49317,0.034,64876,0.028,19932,0.054,26873,0.045,49308,0.033
age65+,126173,0.019,40254,0.036,42308,0.035,12984,0.064,14726,0.060,15900,0.058
citizenSwiss,377361,0.008,62290,0.029,131520,0.018,40742,0.036,51485,0.032,91324,0.023
citizenUE28_AELE,135280,0.020,45890,0.037,20334,0.055,11312,0.076,10699,0.076,47045,0.035
citizenOtherEuropeanCountries,18634,0.062,9645,0.087,2597,0.168,2271,0.180,641,0.333,3480,0.141
citizenOtherWorldwideCountries,30639,0.047,11214,0.080,2944,0.157,3056,0.154,1696,0.202,11728,0.076
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,277344,0.011,41170,0.036,107153,0.021,28443,0.044,39478,0.036,61100,0.029
migratoryBackgroundSwissWith,97561,0.022,20277,0.053,23463,0.049,12082,0.069,11729,0.069,30009,0.043
migratoryBackgroundFirstGeneration,176010,0.017,65300,0.031,22285,0.054,15748,0.065,11895,0.073,60782,0.031
migratoryBackgroundSecondGenerationAndMore,8258,0.088,1276,0.235,3537,0.135,871,0.274,1121,0.233,1453,0.209
migratoryBackgroundUnknown,2803,0.147,1057,0.245,978,0.248,236,0.511,298,0.438,234,0.492
labourMarketEmployedPersons,346698,0.009,58581,0.032,93131,0.023,33364,0.042,44266,0.035,117356,0.020
labourMarketUnemployedPersons,26543,0.049,7500,0.097,5835,0.105,3101,0.148,1927,0.183,8181,0.089
labourMarketPersonsWithoutProfessionalActivity,188734,0.015,63000,0.030,58450,0.030,20916,0.052,18327,0.055,28041,0.045
socioprofessionalCategoriesExecutives,19933,0.053,1335,0.221,3891,0.120,1040,0.235,4202,0.116,9465,0.077
socioprofessionalCategoriesLiberalAndSimilar,10091,0.075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10091,0.075
socioprofessionalCategoriesOtherSelfEmployed,27914,0.045,4973,0.112,11104,0.073,3234,0.137,6105,0.097,2497,0.157
socioprofessionalCategoriesIntellectualAndManagerial,80300,0.025,674,0.306,2668,0.146,1421,0.204,2771,0.143,72766,0.027
socioprofessionalCategoriesIntermediate,82922,0.025,7625,0.091,17112,0.058,8560,0.083,30485,0.043,19139,0.056
socioprofessionalCategoriesSkilledNonManuals,58440,0.031,831,0.270,42646,0.036,14963,0.063,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,17967,0.058,1841,0.185,13261,0.068,2865,0.151,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,38244,0.040,38244,0.040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,954,0.270,291,0.493,304,0.477,269,0.509,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,9933,0.079,2766,0.153,2145,0.164,1012,0.247,688,0.291,3322,0.139
socioprofessionalCategoriesUnemployedOrNotWorking,215278,0.014,70500,0.028,64285,0.028,24017,0.049,20254,0.052,36222,0.040
