attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.2796,0.001,0.3829,0.001,0.0858,0.002,0.1177,0.001,0.134,0.001
sexMale,1.0,0.001,0.202,0.002,0.4411,0.001,0.0567,0.003,0.1521,0.002,0.148,0.002
sexFemale,1.0,0.0,0.3532,0.001,0.3276,0.001,0.1135,0.002,0.085,0.002,0.1208,0.002
age25_44,1.0,0.001,0.1285,0.002,0.3765,0.001,0.104,0.002,0.1542,0.002,0.2369,0.002
age45_64,1.0,0.001,0.2771,0.001,0.432,0.001,0.0684,0.003,0.1177,0.002,0.1047,0.002
age65+,1.0,0.001,0.4603,0.001,0.3218,0.002,0.0888,0.003,0.0748,0.003,0.0544,0.004
citizenSwiss,1.0,0.0,0.2488,0.001,0.4093,0.001,0.0935,0.002,0.1225,0.001,0.126,0.001
citizenUE28_AELE,1.0,0.001,0.452,0.002,0.2377,0.003,0.0356,0.008,0.1002,0.005,0.1745,0.004
citizenOtherEuropeanCountries,1.0,0.006,0.5069,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.004,0.4895,0.005,NaN,NaN,NaN,NaN,NaN,NaN,0.2843,0.007
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.2378,0.001,0.4253,0.001,0.0916,0.002,0.1231,0.001,0.1222,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.3168,0.003,0.2993,0.003,0.1082,0.004,0.1215,0.004,0.1542,0.004
migratoryBackgroundFirstGeneration,1.0,0.001,0.4845,0.002,0.1845,0.003,0.0451,0.006,0.0955,0.005,0.1902,0.003
migratoryBackgroundSecondGenerationAndMore,1.0,0.004,0.3114,0.008,0.5263,0.006,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.161,0.002,0.4248,0.001,0.0783,0.002,0.1572,0.001,0.1786,0.001
labourMarketUnemployedPersons,1.0,0.003,0.3045,0.005,0.3836,0.004,NaN,NaN,NaN,NaN,0.2083,0.006
labourMarketPersonsWithoutProfessionalActivity,1.0,0.001,0.4635,0.001,0.317,0.001,0.103,0.002,0.0587,0.003,0.0579,0.003
socioprofessionalCategoriesExecutives,1.0,0.003,NaN,NaN,0.2908,0.005,0.1365,0.008,0.2886,0.005,0.1887,0.006
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.004
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.002,0.1456,0.005,0.5108,0.002,0.0583,0.007,0.2257,0.004,0.0597,0.007
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.002,NaN,NaN,0.0495,0.007,NaN,NaN,0.0713,0.006,0.8723,0.002
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0789,0.005,0.3113,0.002,0.0578,0.005,0.4581,0.002,0.094,0.004
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.777,0.001,0.2176,0.003,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.002,NaN,NaN,0.9523,0.002,0.0474,0.009,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.002,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.004,0.3233,0.007,0.4198,0.006,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.001,0.4514,0.001,0.322,0.001,0.0967,0.002,0.0605,0.003,0.0694,0.003
