attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.3028,0.001,0.3582,0.001,0.094,0.002,0.1203,0.001,0.1246,0.001
sexMale,1.0,0.001,0.2385,0.001,0.4103,0.001,0.0588,0.003,0.162,0.002,0.1303,0.002
sexFemale,1.0,0.001,0.364,0.001,0.3086,0.001,0.1275,0.002,0.0807,0.002,0.1192,0.002
age25_44,1.0,0.001,0.1864,0.002,0.3421,0.001,0.1058,0.003,0.1396,0.002,0.2262,0.002
age45_64,1.0,0.001,0.267,0.002,0.4041,0.001,0.0918,0.003,0.1461,0.002,0.0909,0.003
age65+,1.0,0.001,0.4929,0.001,0.3125,0.002,0.0831,0.003,0.0609,0.004,0.0505,0.004
citizenSwiss,1.0,0.0,0.2632,0.001,0.383,0.001,0.0975,0.002,0.1346,0.001,0.1217,0.001
citizenUE28_AELE,1.0,0.002,0.4596,0.002,0.2748,0.003,0.0666,0.006,0.0483,0.007,0.1507,0.004
citizenOtherEuropeanCountries,1.0,0.005,0.7621,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.003,0.6431,0.004,NaN,NaN,NaN,NaN,NaN,NaN,0.154,0.008
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.2525,0.001,0.3933,0.001,0.0888,0.002,0.1407,0.001,0.1247,0.002
migratoryBackgroundSwissWith,1.0,0.001,0.344,0.003,0.2935,0.003,0.1649,0.004,0.0939,0.005,0.1036,0.005
migratoryBackgroundFirstGeneration,1.0,0.001,0.5597,0.002,0.1895,0.003,0.0748,0.005,0.038,0.007,0.138,0.004
migratoryBackgroundSecondGenerationAndMore,1.0,0.004,0.2484,0.009,0.4655,0.006,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1879,0.002,0.3977,0.001,0.0904,0.002,0.1564,0.002,0.1677,0.002
labourMarketUnemployedPersons,1.0,0.003,0.3377,0.005,0.3021,0.005,NaN,NaN,0.1937,0.006,0.096,0.009
labourMarketPersonsWithoutProfessionalActivity,1.0,0.001,0.4625,0.001,0.3071,0.001,0.1012,0.002,0.0631,0.003,0.0661,0.003
socioprofessionalCategoriesExecutives,1.0,0.003,NaN,NaN,0.1662,0.007,NaN,NaN,0.314,0.005,0.3752,0.005
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.007
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.002,0.1985,0.005,0.619,0.003,0.0759,0.007,0.0955,0.006,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.002,NaN,NaN,0.0607,0.008,NaN,NaN,0.0443,0.009,0.8759,0.002
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0556,0.006,0.2739,0.002,0.067,0.005,0.4909,0.002,0.1127,0.004
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.7543,0.002,0.2315,0.003,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.002,NaN,NaN,0.8892,0.002,0.0993,0.006,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.002,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.003,0.5031,0.005,0.2847,0.006,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.001,0.4527,0.001,0.3067,0.001,0.0988,0.002,0.0733,0.003,0.0684,0.003
