attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,150149,0.010,27224,0.063,63551,0.035,16128,0.084,23692,0.067,19554,0.075
sexMale,74724,0.031,10891,0.107,32415,0.056,5774,0.146,14623,0.087,11021,0.103
sexFemale,75425,0.030,16333,0.084,31136,0.057,10354,0.107,9069,0.114,8533,0.118
age25_44,49844,0.043,6396,0.144,18918,0.077,5604,0.150,9386,0.111,9540,0.112
age45_64,59011,0.037,8841,0.120,26534,0.063,6100,0.142,10400,0.106,7136,0.129
age65+,41294,0.046,11987,0.097,18099,0.076,4424,0.162,3906,0.172,2878,0.202
citizenSwiss,121329,0.016,17278,0.080,56778,0.038,12082,0.097,20716,0.072,14476,0.088
citizenUE28_AELE,24419,0.070,7958,0.130,5787,0.150,3602,0.194,2780,0.218,4291,0.173
citizenOtherEuropeanCountries,1971,0.269,692,0.459,646,0.473,254,0.733,NaN,NaN,262,0.735
citizenOtherWorldwideCountries,2429,0.242,1296,0.333,341,0.649,189,0.870,NaN,NaN,525,0.518
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,107218,0.020,14133,0.089,51579,0.041,10400,0.105,18591,0.076,12515,0.095
migratoryBackgroundSwissWith,13491,0.091,2982,0.201,4902,0.156,1651,0.270,1995,0.244,1961,0.246
migratoryBackgroundFirstGeneration,27499,0.065,9769,0.117,6148,0.147,3875,0.187,2699,0.223,5009,0.161
migratoryBackgroundSecondGenerationAndMore,1250,0.324,177,0.865,554,0.490,171,0.869,277,0.685,NaN,NaN
migratoryBackgroundUnknown,692,0.421,163,0.863,368,0.584,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,95605,0.024,11793,0.103,39789,0.049,9943,0.110,18755,0.076,15324,0.086
labourMarketUnemployedPersons,1956,0.262,639,0.469,633,0.457,NaN,NaN,NaN,NaN,398,0.583
labourMarketPersonsWithoutProfessionalActivity,52588,0.040,14792,0.088,23129,0.067,6038,0.141,4798,0.157,3832,0.179
socioprofessionalCategoriesExecutives,4655,0.162,626,0.468,917,0.365,335,0.613,1681,0.270,1096,0.331
socioprofessionalCategoriesLiberalAndSimilar,1743,0.265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1743,0.265
socioprofessionalCategoriesOtherSelfEmployed,10912,0.104,1003,0.359,5716,0.145,1095,0.338,2593,0.218,505,0.499
socioprofessionalCategoriesIntellectualAndManagerial,11358,0.101,NaN,NaN,643,0.432,324,0.648,1332,0.306,8991,0.114
socioprofessionalCategoriesIntermediate,28064,0.061,1791,0.271,8301,0.120,2474,0.224,12890,0.094,2607,0.221
socioprofessionalCategoriesSkilledNonManuals,19978,0.075,NaN,NaN,15445,0.086,4464,0.166,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8577,0.119,274,0.684,7363,0.129,941,0.373,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,7080,0.135,7080,0.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,193,0.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3044,0.202,798,0.403,1333,0.302,310,0.647,258,0.683,345,0.619
socioprofessionalCategoriesUnemployedOrNotWorking,54544,0.039,15431,0.086,23762,0.066,6185,0.139,4937,0.155,4230,0.171
