attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,149194,0.010,28828,0.061,63741,0.035,16239,0.084,20820,0.072,19566,0.075
sexMale,74171,0.031,11422,0.104,32123,0.056,6352,0.139,13042,0.093,11232,0.100
sexFemale,75023,0.031,17405,0.081,31617,0.057,9887,0.109,7778,0.123,8335,0.120
age25_44,49941,0.044,6110,0.151,18864,0.079,6040,0.147,8502,0.119,10425,0.108
age45_64,58755,0.037,9823,0.112,27367,0.061,6005,0.140,9169,0.112,6391,0.134
age65+,40498,0.047,12894,0.093,17510,0.077,4194,0.167,3149,0.187,2751,0.200
citizenSwiss,121082,0.016,18393,0.077,57732,0.037,12355,0.096,17932,0.077,14670,0.086
citizenUE28_AELE,23281,0.072,8148,0.128,4871,0.165,3336,0.203,2561,0.230,4365,0.173
citizenOtherEuropeanCountries,2351,0.261,1078,0.388,674,0.485,292,0.733,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,2449,0.233,1209,0.332,463,0.541,257,0.743,182,0.870,337,0.622
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,107426,0.020,15642,0.084,52228,0.040,10253,0.106,16338,0.081,12964,0.092
migratoryBackgroundSwissWith,12976,0.093,2683,0.212,5217,0.151,2065,0.242,1434,0.287,1577,0.275
migratoryBackgroundFirstGeneration,26674,0.067,9955,0.116,5452,0.157,3698,0.193,2730,0.224,4839,0.164
migratoryBackgroundSecondGenerationAndMore,1366,0.319,409,0.586,557,0.504,186,0.868,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,752,0.403,NaN,NaN,287,0.645,NaN,NaN,160,0.865,NaN,NaN
labourMarketEmployedPersons,93597,0.025,12233,0.101,39661,0.049,9977,0.110,16424,0.082,15302,0.086
labourMarketUnemployedPersons,1889,0.275,598,0.504,557,0.505,236,0.798,252,0.733,245,0.732
labourMarketPersonsWithoutProfessionalActivity,53709,0.039,15996,0.084,23523,0.067,6026,0.141,4144,0.167,4019,0.172
socioprofessionalCategoriesExecutives,4358,0.165,367,0.617,1027,0.347,530,0.485,1233,0.310,1202,0.309
socioprofessionalCategoriesLiberalAndSimilar,1347,0.294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1347,0.294
socioprofessionalCategoriesOtherSelfEmployed,10657,0.105,841,0.387,5878,0.143,1266,0.313,2283,0.230,388,0.585
socioprofessionalCategoriesIntellectualAndManagerial,11569,0.099,NaN,NaN,803,0.395,342,0.614,1003,0.341,9380,0.111
socioprofessionalCategoriesIntermediate,26550,0.063,1426,0.306,7879,0.122,3171,0.196,11643,0.100,2431,0.233
socioprofessionalCategoriesSkilledNonManuals,19030,0.076,163,0.863,15448,0.085,3419,0.192,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8280,0.121,201,0.791,7302,0.129,778,0.412,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,7905,0.128,7905,0.128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3726,0.184,1288,0.320,1236,0.314,386,0.590,262,0.684,555,0.486
socioprofessionalCategoriesUnemployedOrNotWorking,55597,0.038,16595,0.083,24080,0.066,6262,0.139,4396,0.163,4264,0.167
