attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1090744,0.3,175738,2.4,364369,1.5,102156,3.2,165533,2.4,282948,1.7
sexMale,537324,1.1,70753,4.0,169944,2.4,41502,5.2,100825,3.2,154300,2.4
sexFemale,553420,1.0,104984,3.2,194425,2.2,60655,4.1,64708,4.0,128648,2.6
age25_44,455635,1.3,55474,4.6,116993,3.0,44416,5.0,65613,4.1,173140,2.2
age45_64,398064,1.4,63401,4.2,142992,2.6,34953,5.5,69708,3.9,87009,3.3
age65+,237045,1.9,56862,4.2,104383,3.0,22787,6.7,30213,5.8,22799,6.5
citizenSwiss,794497,0.7,91180,3.3,312910,1.6,72283,3.7,140082,2.6,178043,2.2
citizenUE28_AELE,203716,2.2,41863,5.1,38469,5.5,20193,7.6,20927,7.5,82265,3.4
citizenOtherEuropeanCountries,48949,5.4,25931,7.5,8475,13.3,5457,16.3,2373,24.3,6714,14.1
citizenOtherWorldwideCountries,43502,5.1,16742,8.4,4515,16.1,4203,16.9,2152,22.8,15890,8.3
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,604945,0.9,53306,4.4,252130,1.8,49985,4.5,113989,3.0,135535,2.6
migratoryBackgroundSwissWith,185402,2.2,36982,5.1,58754,4.2,22019,6.8,25351,6.4,42295,4.7
migratoryBackgroundFirstGeneration,277288,1.8,81499,3.8,42454,5.3,28330,6.5,22200,7.3,102806,3.1
migratoryBackgroundSecondGenerationAndMore,17977,8.3,2294,23.7,8906,11.9,1481,29.2,3218,19.8,2077,23.5
migratoryBackgroundUnknown,5133,14.5,1656,25.6,2125,22.6,341,55.6,775,37.6,235,63.5
labourMarketEmployedPersons,731023,0.8,82445,3.7,222515,2.0,65031,4.1,125788,2.8,235245,1.9
labourMarketUnemployedPersons,35590,5.6,7741,12.8,10383,10.7,3459,18.7,4088,16.5,9919,10.3
labourMarketPersonsWithoutProfessionalActivity,324131,1.6,85551,3.5,131471,2.7,33667,5.6,35658,5.4,37785,5.2
socioprofessionalCategoriesExecutives,37658,5.3,3002,19.9,5657,14.1,2494,21.8,8448,11.6,18057,7.5
socioprofessionalCategoriesLiberalAndSimilar,18623,7.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18623,7.3
socioprofessionalCategoriesOtherSelfEmployed,55158,4.4,6518,13.3,22818,7.0,6554,12.7,14031,8.8,5237,13.5
socioprofessionalCategoriesIntellectualAndManagerial,161289,2.3,729,40.4,5629,14.4,2133,23.0,8380,11.6,144419,2.5
socioprofessionalCategoriesIntermediate,196648,2.2,8283,11.9,40511,5.3,15940,8.4,91091,3.4,40824,5.0
socioprofessionalCategoriesSkilledNonManuals,137095,2.7,1053,32.1,107783,3.1,28259,6.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,37583,5.6,1955,25.0,30437,6.3,5191,15.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,49244,4.8,49244,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1824,26.8,799,42.3,418,53.2,245,73.7,NaN,NaN,225,69.0
socioprofessionalCategoriesNotAttributable,35900,5.5,10863,10.5,9261,11.1,4215,16.6,3700,17.3,7860,11.2
socioprofessionalCategoriesUnemployedOrNotWorking,359721,1.5,93292,3.3,141854,2.6,37125,5.3,39745,5.1,47704,4.6
