attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.004,0.2432,0.019,0.2716,0.018,0.0953,0.033,0.1185,0.029,0.2714,0.018
sexMale,1.0,0.012,0.2145,0.033,0.2807,0.027,0.074,0.057,0.1435,0.039,0.2873,0.028
sexFemale,1.0,0.011,0.2701,0.027,0.263,0.027,0.1153,0.042,0.0951,0.046,0.2566,0.028
age25_44,1.0,0.014,0.179,0.041,0.2214,0.035,0.1051,0.053,0.1073,0.051,0.3871,0.026
age45_64,1.0,0.014,0.2502,0.034,0.2953,0.03,0.0876,0.057,0.1338,0.046,0.2332,0.034
age65+,1.0,0.02,0.3472,0.036,0.3223,0.037,0.0907,0.072,0.113,0.065,0.1269,0.061
citizenSwiss,1.0,0.008,0.1752,0.029,0.3433,0.019,0.1003,0.039,0.1402,0.033,0.241,0.024
citizenUE28_AELE,1.0,0.02,0.3578,0.036,0.1338,0.06,0.0835,0.077,0.0818,0.077,0.343,0.037
citizenOtherEuropeanCountries,1.0,0.063,0.5381,0.086,0.1369,0.178,0.1026,0.198,0.0386,0.325,0.184,0.147
citizenOtherWorldwideCountries,1.0,0.047,0.3851,0.078,0.0884,0.164,0.0819,0.17,0.0644,0.189,0.3801,0.078
citizenUnknown,1.0,0.781,0.8417,0.856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.011,0.162,0.035,0.3832,0.022,0.0946,0.048,0.1462,0.038,0.2139,0.031
migratoryBackgroundSwissWith,1.0,0.023,0.2112,0.054,0.2253,0.053,0.1178,0.074,0.1234,0.072,0.3223,0.044
migratoryBackgroundFirstGeneration,1.0,0.017,0.3881,0.03,0.1152,0.057,0.0849,0.067,0.0719,0.073,0.3399,0.032
migratoryBackgroundSecondGenerationAndMore,1.0,0.093,0.1997,0.211,0.3806,0.15,0.0912,0.31,0.136,0.25,0.1925,0.216
migratoryBackgroundUnknown,1.0,0.165,0.3424,0.283,0.3775,0.268,0.074,0.604,0.0962,0.533,0.1099,0.494
labourMarketEmployedPersons,1.0,0.009,0.1805,0.031,0.2624,0.024,0.0916,0.044,0.133,0.035,0.3324,0.021
labourMarketUnemployedPersons,1.0,0.049,0.3048,0.092,0.2287,0.103,0.092,0.166,0.082,0.174,0.2926,0.092
labourMarketPersonsWithoutProfessionalActivity,1.0,0.016,0.358,0.03,0.296,0.032,0.1031,0.057,0.0952,0.059,0.1477,0.048
socioprofessionalCategoriesExecutives,1.0,0.06,0.0955,0.2,0.1647,0.147,0.0544,0.26,0.1722,0.145,0.5132,0.084
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.081
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.046,0.1894,0.109,0.3706,0.076,0.1068,0.145,0.2383,0.096,0.095,0.155
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.027,0.0109,0.273,0.0331,0.155,0.0161,0.225,0.0374,0.145,0.9025,0.028
socioprofessionalCategoriesIntermediate,1.0,0.026,0.0945,0.09,0.2041,0.059,0.0902,0.09,0.3809,0.043,0.2302,0.057
socioprofessionalCategoriesSkilledNonManuals,1.0,0.031,0.0188,0.243,0.7291,0.037,0.2521,0.066,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.061,0.124,0.174,0.7148,0.072,0.1612,0.155,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.041,1.0,0.041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.241,0.3775,0.399,0.2724,0.449,0.1879,0.552,NaN,NaN,0.1457,0.636
socioprofessionalCategoriesNotAttributable,1.0,0.062,0.351,0.107,0.2136,0.133,0.0912,0.209,0.0776,0.222,0.2666,0.124
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.014,0.351,0.028,0.2872,0.031,0.1017,0.054,0.0935,0.056,0.1665,0.042
