attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.6,88545.0,3.6,199232.0,2.0,45034.0,5.2,80211.0,3.7,76270.0,3.8
sexMale,1.0,1.8,33643.0,6.3,97887.0,3.3,17597.0,8.7,51542.0,4.8,43227.0,5.3
sexFemale,1.0,1.7,54902.0,4.6,101345.0,3.2,27437.0,6.6,28669.0,6.4,33043.0,6.0
age25_44,1.0,2.3,23169.0,7.9,67992.0,4.2,19415.0,8.4,31559.0,6.3,40705.0,5.6
age45_64,1.0,2.0,32871.0,6.1,82271.0,3.6,16591.0,8.5,35511.0,5.7,27847.0,6.5
age65+,1.0,2.9,32506.0,6.0,48969.0,4.7,9028.0,11.5,13141.0,9.4,7718.0,12.5
citizenSwiss,1.0,1.0,48918.0,4.8,167217.0,2.3,30967.0,6.2,68755.0,4.0,53348.0,4.6
citizenUE28_AELE,1.0,4.0,18073.0,8.6,21522.0,7.8,9503.0,12.1,9310.0,12.0,17862.0,8.6
citizenOtherEuropeanCountries,1.0,6.8,15625.0,9.7,8874.0,13.4,3601.0,20.8,1574.0,31.1,1882.0,28.2
citizenOtherWorldwideCountries,1.0,11.2,5792.0,16.4,1620.0,30.8,963.0,39.6,572.0,52.2,3177.0,21.8
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,1.3,36077.0,5.6,143530.0,2.5,23059.0,7.2,57816.0,4.4,40865.0,5.3
migratoryBackgroundSwissWith,1.0,4.1,12274.0,9.9,22694.0,7.3,7805.0,12.5,10547.0,10.7,12246.0,9.9
migratoryBackgroundFirstGeneration,1.0,3.3,37758.0,6.0,25393.0,7.4,13050.0,10.4,9879.0,11.8,21828.0,7.9
migratoryBackgroundSecondGenerationAndMore,1.0,10.8,1779.0,28.8,6581.0,14.5,1017.0,38.2,1577.0,30.0,1060.0,36.1
migratoryBackgroundUnknown,1.0,22.7,657.0,44.8,1034.0,34.8,NaN,NaN,393.0,55.8,271.0,68.3
labourMarketEmployedPersons,1.0,1.3,38269.0,5.8,129567.0,2.8,28741.0,6.6,63346.0,4.2,63204.0,4.3
labourMarketUnemployedPersons,1.0,10.3,2916.0,22.2,4915.0,16.6,1384.0,31.5,1151.0,33.7,2313.0,24.0
labourMarketPersonsWithoutProfessionalActivity,1.0,2.4,47360.0,5.0,64750.0,4.1,14909.0,9.1,15714.0,8.7,10753.0,10.7
socioprofessionalCategoriesExecutives,1.0,9.3,1221.0,33.9,3246.0,19.6,725.0,43.7,3935.0,17.7,5094.0,15.7
socioprofessionalCategoriesLiberalAndSimilar,1.0,16.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4372.0,16.9
socioprofessionalCategoriesOtherSelfEmployed,1.0,7.3,2302.0,23.9,11096.0,10.6,2116.0,24.4,6358.0,14.0,1009.0,36.1
socioprofessionalCategoriesIntellectualAndManagerial,1.0,5.1,244.0,73.2,2206.0,24.0,698.0,44.8,3441.0,19.1,38367.0,5.6
socioprofessionalCategoriesIntermediate,1.0,3.3,4477.0,17.4,24979.0,7.1,7526.0,13.0,47563.0,5.0,12656.0,10.1
socioprofessionalCategoriesSkilledNonManuals,1.0,3.9,556.0,46.9,59548.0,4.4,12137.0,10.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,6.9,892.0,38.7,22591.0,7.6,3382.0,20.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,7.6,22661.0,7.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,52.3,NaN,NaN,317.0,68.9,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,8.8,5819.0,15.5,5585.0,15.2,2077.0,25.5,2048.0,25.2,1623.0,29.4
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,2.3,50276.0,4.9,69665.0,3.9,16293.0,8.7,16865.0,8.4,13066.0,9.8
