attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.6,0.1794,3.6,0.4174,2.0,0.0913,5.2,0.1675,3.6,0.1444,4.0
sexMale,1.0,1.8,0.1353,6.4,0.4092,3.3,0.0731,8.7,0.2159,4.7,0.1665,5.4
sexFemale,1.0,1.7,0.2232,4.6,0.4257,3.1,0.1094,6.6,0.1194,6.3,0.1224,6.3
age25_44,1.0,2.3,0.1289,7.9,0.366,4.2,0.1026,8.5,0.1878,6.0,0.2146,5.6
age45_64,1.0,2.1,0.167,6.4,0.4541,3.5,0.08,9.0,0.1755,5.9,0.1234,7.0
age65+,1.0,2.8,0.282,5.9,0.4375,4.6,0.0923,10.4,0.1211,9.0,0.0671,12.3
citizenSwiss,1.0,1.0,0.1282,4.9,0.467,2.2,0.0824,6.2,0.1893,3.9,0.1331,4.8
citizenUE28_AELE,1.0,4.0,0.2358,8.7,0.2965,7.8,0.1325,11.7,0.1237,11.9,0.2115,9.1
citizenOtherEuropeanCountries,1.0,6.8,0.5277,9.5,0.2425,14.0,0.0891,23.2,0.0608,28.7,0.0799,24.6
citizenOtherWorldwideCountries,1.0,10.5,0.4401,16.1,0.1489,27.5,0.106,33.6,0.0719,40.1,0.233,21.2
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,1.3,0.1157,5.7,0.4853,2.5,0.0753,7.2,0.1972,4.3,0.1265,5.5
migratoryBackgroundSwissWith,1.0,4.1,0.1812,10.1,0.3818,6.9,0.1151,12.7,0.1539,10.9,0.168,10.3
migratoryBackgroundFirstGeneration,1.0,3.3,0.3522,6.0,0.2357,7.4,0.1221,10.4,0.1003,11.3,0.1897,8.0
migratoryBackgroundSecondGenerationAndMore,1.0,10.9,0.1861,26.3,0.5317,15.0,0.0858,37.0,0.1143,31.1,0.082,38.3
migratoryBackgroundUnknown,1.0,20.7,0.2019,45.6,0.5497,28.2,0.0694,78.9,0.1577,51.7,NaN,NaN
labourMarketEmployedPersons,1.0,1.3,0.114,6.0,0.4193,2.7,0.0866,6.8,0.2019,4.2,0.1783,4.5
labourMarketUnemployedPersons,1.0,10.3,0.2671,20.8,0.3506,17.4,0.1116,32.2,0.1035,31.6,0.1674,24.7
labourMarketPersonsWithoutProfessionalActivity,1.0,2.4,0.3034,5.0,0.4194,4.0,0.099,8.8,0.104,8.5,0.0742,10.3
socioprofessionalCategoriesExecutives,1.0,9.4,0.1013,32.5,0.2188,20.2,0.0538,41.5,0.2875,17.5,0.3386,15.9
socioprofessionalCategoriesLiberalAndSimilar,1.0,19.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,19.3
socioprofessionalCategoriesOtherSelfEmployed,1.0,7.1,0.084,26.3,0.5068,10.1,0.0969,23.8,0.2706,13.7,0.0418,36.7
socioprofessionalCategoriesIntellectualAndManagerial,1.0,5.2,0.0058,73.4,0.0487,24.4,0.0157,43.4,0.094,17.3,0.8357,5.7
socioprofessionalCategoriesIntermediate,1.0,3.3,0.0502,16.7,0.2639,7.0,0.0805,12.7,0.5014,4.9,0.1039,11.4
socioprofessionalCategoriesSkilledNonManuals,1.0,3.8,0.0041,64.5,0.8431,4.2,0.1528,10.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,6.9,0.0341,38.0,0.8475,7.5,0.1184,21.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,7.7,1.0,7.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,69.1,0.6685,87.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,10.6,0.3165,19.5,0.3513,17.7,0.1084,33.0,0.1129,31.3,0.1108,32.5
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,2.2,0.3005,4.8,0.414,3.9,0.1,8.5,0.104,8.2,0.0815,9.5
