attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,482132,0.6,88216,3.6,200293,2.0,43747,5.3,80169,3.7,69707,4.1
sexMale,240300,1.8,34837,6.1,96773,3.3,16825,8.9,51526,4.7,40339,5.5
sexFemale,241832,1.7,53380,4.7,103520,3.1,26922,6.7,28643,6.5,29367,6.5
age25_44,180573,2.3,25060,7.4,68889,4.2,17429,8.9,32293,6.2,36903,5.9
age45_64,193407,2.0,32946,6.1,83810,3.5,16146,8.7,35208,5.7,25297,6.9
age65+,108152,3.0,30211,6.2,47594,4.8,10173,10.9,12668,9.7,7507,12.7
citizenSwiss,365271,1.0,47659,4.9,170151,2.2,30376,6.2,69238,4.0,47847,4.9
citizenUE28_AELE,73936,4.1,18259,8.6,21431,7.9,8581,12.9,9136,12.2,16529,9.1
citizenOtherEuropeanCountries,31564,6.8,17146,9.3,7221,14.6,3770,20.0,1246,35.6,2179,26.8
citizenOtherWorldwideCountries,11288,10.8,5112,16.4,1491,29.3,986,36.1,548,48.5,3151,20.3
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,300680,1.3,35450,5.7,145311,2.5,22782,7.3,59258,4.3,37880,5.6
migratoryBackgroundSwissWith,62776,4.2,11803,10.1,23850,7.1,7530,12.8,9703,11.3,9890,11.1
migratoryBackgroundFirstGeneration,105006,3.4,38233,6.0,24079,7.6,12580,10.6,9146,12.3,20968,8.1
migratoryBackgroundSecondGenerationAndMore,11483,10.9,2143,25.6,5957,15.2,791,43.4,1784,27.6,809,41.3
migratoryBackgroundUnknown,2187,24.4,588,47.1,1096,34.2,NaN,NaN,277,68.4,NaN,NaN
labourMarketEmployedPersons,319474,1.3,39931,5.7,131862,2.7,27878,6.7,63467,4.2,56336,4.6
labourMarketUnemployedPersons,13998,9.9,3666,19.9,5172,16.2,1692,29.3,1574,28.9,1894,26.8
labourMarketPersonsWithoutProfessionalActivity,148660,2.5,44619,5.1,63259,4.1,14177,9.3,15128,8.9,11477,10.4
socioprofessionalCategoriesExecutives,12870,9.9,1497,30.3,2984,20.8,493,51.8,3927,17.7,3969,17.8
socioprofessionalCategoriesLiberalAndSimilar,3774,18.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3774,18.2
socioprofessionalCategoriesOtherSelfEmployed,25626,6.9,2465,22.8,12477,9.9,2456,23.0,7217,13.0,1010,35.9
socioprofessionalCategoriesIntellectualAndManagerial,43753,5.3,283,68.8,2523,22.3,616,47.0,4250,17.3,36081,5.9
socioprofessionalCategoriesIntermediate,92900,3.4,4119,18.2,24880,7.0,7735,12.8,46633,5.0,9533,11.7
socioprofessionalCategoriesSkilledNonManuals,71444,4.0,722,43.4,60037,4.4,10685,11.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,27511,6.9,1405,31.8,22568,7.6,3538,20.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,23269,7.5,23269,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,641,46.9,NaN,NaN,444,55.8,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,17687,8.6,6092,15.0,5948,14.7,2275,24.2,1440,29.9,1932,27.0
socioprofessionalCategoriesUnemployedOrNotWorking,162658,2.3,48285,4.9,68431,4.0,15869,8.9,16702,8.5,13371,9.7
