attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.6,0.183,3.6,0.4154,2.0,0.0907,5.3,0.1663,3.7,0.1446,4.1
sexMale,1.0,1.8,0.145,6.1,0.4027,3.3,0.07,8.9,0.2144,4.7,0.1679,5.5
sexFemale,1.0,1.7,0.2207,4.7,0.4281,3.1,0.1113,6.7,0.1184,6.5,0.1214,6.5
age25_44,1.0,2.3,0.1388,7.4,0.3815,4.2,0.0965,8.9,0.1788,6.2,0.2044,5.9
age45_64,1.0,2.0,0.1703,6.1,0.4333,3.5,0.0835,8.7,0.182,5.7,0.1308,6.9
age65+,1.0,3.0,0.2793,6.2,0.4401,4.8,0.0941,10.9,0.1171,9.7,0.0694,12.7
citizenSwiss,1.0,1.0,0.1305,4.9,0.4658,2.2,0.0832,6.2,0.1896,4.0,0.131,4.9
citizenUE28_AELE,1.0,4.1,0.247,8.6,0.2899,7.9,0.1161,12.9,0.1236,12.2,0.2236,9.1
citizenOtherEuropeanCountries,1.0,6.8,0.5432,9.3,0.2288,14.6,0.1194,20.0,0.0395,35.6,0.069,26.8
citizenOtherWorldwideCountries,1.0,10.8,0.4529,16.4,0.1321,29.3,0.0873,36.1,0.0485,48.5,0.2791,20.3
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,1.3,0.1179,5.7,0.4833,2.5,0.0758,7.3,0.1971,4.3,0.126,5.6
migratoryBackgroundSwissWith,1.0,4.2,0.188,10.1,0.3799,7.1,0.12,12.8,0.1546,11.3,0.1575,11.1
migratoryBackgroundFirstGeneration,1.0,3.4,0.3641,6.0,0.2293,7.6,0.1198,10.6,0.0871,12.3,0.1997,8.1
migratoryBackgroundSecondGenerationAndMore,1.0,10.9,0.1866,25.6,0.5188,15.2,0.0689,43.4,0.1554,27.6,0.0705,41.3
migratoryBackgroundUnknown,1.0,24.4,0.2689,47.1,0.5011,34.2,NaN,NaN,0.1267,68.4,NaN,NaN
labourMarketEmployedPersons,1.0,1.3,0.125,5.7,0.4127,2.7,0.0873,6.7,0.1987,4.2,0.1763,4.6
labourMarketUnemployedPersons,1.0,9.9,0.2619,19.9,0.3695,16.2,0.1209,29.3,0.1124,28.9,0.1353,26.8
labourMarketPersonsWithoutProfessionalActivity,1.0,2.5,0.3001,5.1,0.4255,4.1,0.0954,9.3,0.1018,8.9,0.0772,10.4
socioprofessionalCategoriesExecutives,1.0,9.9,0.1163,30.3,0.2319,20.8,0.0383,51.8,0.3051,17.7,0.3084,17.8
socioprofessionalCategoriesLiberalAndSimilar,1.0,18.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,18.2
socioprofessionalCategoriesOtherSelfEmployed,1.0,6.9,0.0962,22.8,0.4869,9.9,0.0958,23.0,0.2816,13.0,0.0394,35.9
socioprofessionalCategoriesIntellectualAndManagerial,1.0,5.3,0.0065,68.8,0.0577,22.3,0.0141,47.0,0.0971,17.3,0.8247,5.9
socioprofessionalCategoriesIntermediate,1.0,3.4,0.0443,18.2,0.2678,7.0,0.0833,12.8,0.502,5.0,0.1026,11.7
socioprofessionalCategoriesSkilledNonManuals,1.0,4.0,0.0101,43.4,0.8403,4.4,0.1496,11.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,6.9,0.0511,31.8,0.8203,7.6,0.1286,20.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,7.5,1.0,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,46.9,NaN,NaN,0.6927,55.8,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,8.6,0.3444,15.0,0.3363,14.7,0.1286,24.2,0.0814,29.9,0.1092,27.0
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,2.3,0.2968,4.9,0.4207,4.0,0.0976,8.9,0.1027,8.5,0.0822,9.7
