attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,501881,0.6,88273,3.6,206892,2.0,43594,5.2,86233,3.5,76889,3.7
sexMale,250470,1.7,35354,6.1,99325,3.3,17512,8.7,55142,4.5,43137,5.2
sexFemale,251411,1.6,52919,4.7,107567,3.0,26082,6.7,31091,6.1,33752,5.9
age25_44,186522,2.2,25224,7.5,69143,4.1,18440,8.5,32938,6.0,40777,5.4
age45_64,197570,2.0,31684,6.3,85328,3.5,15645,8.9,37726,5.5,27186,6.5
age65+,117789,2.8,31365,6.0,52420,4.5,9509,11.0,15569,8.5,8926,11.3
citizenSwiss,376164,1.0,45259,5.0,173010,2.2,28883,6.4,74476,3.7,54536,4.5
citizenUE28_AELE,79417,3.8,19405,8.3,24085,7.3,9704,11.8,8930,12.0,17293,8.6
citizenOtherEuropeanCountries,33170,6.4,17673,9.0,7975,13.4,3384,20.8,2061,26.2,2077,25.5
citizenOtherWorldwideCountries,12998,10.6,5893,16.3,1821,28.8,1623,30.0,721,44.6,2940,21.5
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,306281,1.3,32809,5.9,147518,2.5,21801,7.4,62600,4.1,41552,5.2
migratoryBackgroundSwissWith,67264,4.0,11872,10.1,24341,6.9,6883,13.3,11287,10.2,12881,9.6
migratoryBackgroundFirstGeneration,113482,3.2,40945,5.7,26900,7.0,13953,10.0,9979,11.5,21705,7.6
migratoryBackgroundSecondGenerationAndMore,12021,10.7,1961,27.2,6982,14.0,722,43.3,1708,28.3,648,46.0
migratoryBackgroundUnknown,2833,21.0,686,43.5,1151,32.7,234,73.2,659,43.3,NaN,NaN
labourMarketEmployedPersons,327317,1.3,38777,5.8,132461,2.7,27981,6.7,67189,4.0,60909,4.3
labourMarketUnemployedPersons,12817,10.4,3571,20.5,4252,18.0,1330,32.8,1401,31.0,2263,24.2
labourMarketPersonsWithoutProfessionalActivity,161747,2.3,45926,5.1,70178,3.9,14284,9.2,17643,8.1,13717,9.5
socioprofessionalCategoriesExecutives,15307,8.9,1183,35.1,3509,18.6,811,39.6,4628,16.1,5175,15.2
socioprofessionalCategoriesLiberalAndSimilar,3896,17.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3896,17.6
socioprofessionalCategoriesOtherSelfEmployed,24979,6.9,2420,23.8,12214,10.0,2301,23.7,6927,13.1,1116,33.8
socioprofessionalCategoriesIntellectualAndManagerial,46555,4.9,NaN,NaN,2031,24.8,657,43.3,3801,17.7,39926,5.3
socioprofessionalCategoriesIntermediate,98820,3.2,5737,15.4,26077,6.8,6703,13.5,50400,4.7,9904,11.3
socioprofessionalCategoriesSkilledNonManuals,72586,3.9,439,53.6,59987,4.3,12160,10.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,30181,6.5,1567,29.7,24343,7.2,4270,18.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,23758,7.4,23758,7.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,618,48.7,NaN,NaN,295,68.3,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,10616,11.0,3348,20.2,4006,17.9,1009,36.0,1397,29.5,856,39.6
socioprofessionalCategoriesUnemployedOrNotWorking,174564,2.2,49496,4.9,74430,3.8,15613,8.9,19044,7.8,15981,8.8
