attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,489292,0.6,88545,3.6,199232,2.0,45034,5.2,80211,3.7,76270,3.8
sexMale,243896,1.8,33643,6.3,97887,3.3,17597,8.7,51542,4.8,43227,5.3
sexFemale,245396,1.7,54902,4.6,101345,3.2,27437,6.6,28669,6.4,33043,6.0
age25_44,182839,2.3,23169,7.9,67992,4.2,19415,8.4,31559,6.3,40705,5.6
age45_64,195091,2.0,32871,6.1,82271,3.6,16591,8.5,35511,5.7,27847,6.5
age65+,111362,2.9,32506,6.0,48969,4.7,9028,11.5,13141,9.4,7718,12.5
citizenSwiss,369205,1.0,48918,4.8,167217,2.3,30967,6.2,68755,4.0,53348,4.6
citizenUE28_AELE,76270,4.0,18073,8.6,21522,7.8,9503,12.1,9310,12.0,17862,8.6
citizenOtherEuropeanCountries,31556,6.8,15625,9.7,8874,13.4,3601,20.8,1574,31.1,1882,28.2
citizenOtherWorldwideCountries,12123,11.2,5792,16.4,1620,30.8,963,39.6,572,52.2,3177,21.8
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,301347,1.3,36077,5.6,143530,2.5,23059,7.2,57816,4.4,40865,5.3
migratoryBackgroundSwissWith,65566,4.1,12274,9.9,22694,7.3,7805,12.5,10547,10.7,12246,9.9
migratoryBackgroundFirstGeneration,107908,3.3,37758,6.0,25393,7.4,13050,10.4,9879,11.8,21828,7.9
migratoryBackgroundSecondGenerationAndMore,12014,10.8,1779,28.8,6581,14.5,1017,38.2,1577,30.0,1060,36.1
migratoryBackgroundUnknown,2457,22.7,657,44.8,1034,34.8,NaN,NaN,393,55.8,271,68.3
labourMarketEmployedPersons,323127,1.3,38269,5.8,129567,2.8,28741,6.6,63346,4.2,63204,4.3
labourMarketUnemployedPersons,12679,10.3,2916,22.2,4915,16.6,1384,31.5,1151,33.7,2313,24.0
labourMarketPersonsWithoutProfessionalActivity,153486,2.4,47360,5.0,64750,4.1,14909,9.1,15714,8.7,10753,10.7
socioprofessionalCategoriesExecutives,14221,9.3,1221,33.9,3246,19.6,725,43.7,3935,17.7,5094,15.7
socioprofessionalCategoriesLiberalAndSimilar,4372,16.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4372,16.9
socioprofessionalCategoriesOtherSelfEmployed,22882,7.3,2302,23.9,11096,10.6,2116,24.4,6358,14.0,1009,36.1
socioprofessionalCategoriesIntellectualAndManagerial,44956,5.1,244,73.2,2206,24.0,698,44.8,3441,19.1,38367,5.6
socioprofessionalCategoriesIntermediate,97201,3.3,4477,17.4,24979,7.1,7526,13.0,47563,5.0,12656,10.1
socioprofessionalCategoriesSkilledNonManuals,72241,3.9,556,46.9,59548,4.4,12137,10.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,26864,6.9,892,38.7,22591,7.6,3382,20.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,22661,7.6,22661,7.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,579,52.3,NaN,NaN,317,68.9,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,17151,8.8,5819,15.5,5585,15.2,2077,25.5,2048,25.2,1623,29.4
socioprofessionalCategoriesUnemployedOrNotWorking,166165,2.3,50276,4.9,69665,3.9,16293,8.7,16865,8.4,13066,9.8
