attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.6,88273.0,3.6,206892.0,2.0,43594.0,5.2,86233.0,3.5,76889.0,3.7
sexMale,1.0,1.7,35354.0,6.1,99325.0,3.3,17512.0,8.7,55142.0,4.5,43137.0,5.2
sexFemale,1.0,1.6,52919.0,4.7,107567.0,3.0,26082.0,6.7,31091.0,6.1,33752.0,5.9
age25_44,1.0,2.2,25224.0,7.5,69143.0,4.1,18440.0,8.5,32938.0,6.0,40777.0,5.4
age45_64,1.0,2.0,31684.0,6.3,85328.0,3.5,15645.0,8.9,37726.0,5.5,27186.0,6.5
age65+,1.0,2.8,31365.0,6.0,52420.0,4.5,9509.0,11.0,15569.0,8.5,8926.0,11.3
citizenSwiss,1.0,1.0,45259.0,5.0,173010.0,2.2,28883.0,6.4,74476.0,3.7,54536.0,4.5
citizenUE28_AELE,1.0,3.8,19405.0,8.3,24085.0,7.3,9704.0,11.8,8930.0,12.0,17293.0,8.6
citizenOtherEuropeanCountries,1.0,6.4,17673.0,9.0,7975.0,13.4,3384.0,20.8,2061.0,26.2,2077.0,25.5
citizenOtherWorldwideCountries,1.0,10.6,5893.0,16.3,1821.0,28.8,1623.0,30.0,721.0,44.6,2940.0,21.5
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,1.3,32809.0,5.9,147518.0,2.5,21801.0,7.4,62600.0,4.1,41552.0,5.2
migratoryBackgroundSwissWith,1.0,4.0,11872.0,10.1,24341.0,6.9,6883.0,13.3,11287.0,10.2,12881.0,9.6
migratoryBackgroundFirstGeneration,1.0,3.2,40945.0,5.7,26900.0,7.0,13953.0,10.0,9979.0,11.5,21705.0,7.6
migratoryBackgroundSecondGenerationAndMore,1.0,10.7,1961.0,27.2,6982.0,14.0,722.0,43.3,1708.0,28.3,648.0,46.0
migratoryBackgroundUnknown,1.0,21.0,686.0,43.5,1151.0,32.7,234.0,73.2,659.0,43.3,NaN,NaN
labourMarketEmployedPersons,1.0,1.3,38777.0,5.8,132461.0,2.7,27981.0,6.7,67189.0,4.0,60909.0,4.3
labourMarketUnemployedPersons,1.0,10.4,3571.0,20.5,4252.0,18.0,1330.0,32.8,1401.0,31.0,2263.0,24.2
labourMarketPersonsWithoutProfessionalActivity,1.0,2.3,45926.0,5.1,70178.0,3.9,14284.0,9.2,17643.0,8.1,13717.0,9.5
socioprofessionalCategoriesExecutives,1.0,8.9,1183.0,35.1,3509.0,18.6,811.0,39.6,4628.0,16.1,5175.0,15.2
socioprofessionalCategoriesLiberalAndSimilar,1.0,17.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3896.0,17.6
socioprofessionalCategoriesOtherSelfEmployed,1.0,6.9,2420.0,23.8,12214.0,10.0,2301.0,23.7,6927.0,13.1,1116.0,33.8
socioprofessionalCategoriesIntellectualAndManagerial,1.0,4.9,NaN,NaN,2031.0,24.8,657.0,43.3,3801.0,17.7,39926.0,5.3
socioprofessionalCategoriesIntermediate,1.0,3.2,5737.0,15.4,26077.0,6.8,6703.0,13.5,50400.0,4.7,9904.0,11.3
socioprofessionalCategoriesSkilledNonManuals,1.0,3.9,439.0,53.6,59987.0,4.3,12160.0,10.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,6.5,1567.0,29.7,24343.0,7.2,4270.0,18.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,7.4,23758.0,7.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,48.7,NaN,NaN,295.0,68.3,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,11.0,3348.0,20.2,4006.0,17.9,1009.0,36.0,1397.0,29.5,856.0,39.6
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,2.2,49496.0,4.9,74430.0,3.8,15613.0,8.9,19044.0,7.8,15981.0,8.8
