attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,26453,0.024,6581,0.122,11809,0.081,2179,0.234,3319,0.180,2565,0.213
sexMale,13407,0.072,2110,0.237,6867,0.120,616,0.454,2434,0.213,1381,0.297
sexFemale,13046,0.074,4470,0.154,4943,0.147,1563,0.279,885,0.368,1185,0.321
age25_44,8940,0.104,919,0.386,4357,0.164,862,0.392,1283,0.308,1519,0.288
age45_64,10414,0.087,2385,0.220,4854,0.145,901,0.367,1556,0.266,719,0.400
age65+,7099,0.113,3277,0.180,2599,0.206,415,0.532,480,0.496,327,0.609
citizenSwiss,23165,0.036,5543,0.136,10887,0.087,1681,0.266,2922,0.194,2132,0.235
citizenUE28_AELE,2611,0.210,634,0.437,745,0.404,498,0.518,333,0.584,401,0.564
citizenOtherEuropeanCountries,448,0.534,239,0.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,229,0.730,164,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,21511,0.041,4967,0.145,10348,0.090,1442,0.288,2788,0.199,1966,0.246
migratoryBackgroundSwissWith,1582,0.275,576,0.465,468,0.513,239,0.728,NaN,NaN,166,0.863
migratoryBackgroundFirstGeneration,3073,0.191,979,0.343,796,0.395,468,0.538,397,0.537,434,0.541
migratoryBackgroundSecondGenerationAndMore,215,0.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,16448,0.060,2380,0.223,7910,0.109,1458,0.293,2561,0.207,2138,0.236
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,9874,0.092,4135,0.160,3863,0.169,721,0.408,728,0.409,427,0.533
socioprofessionalCategoriesExecutives,525,0.482,NaN,NaN,232,0.732,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,1532,0.279,211,0.793,767,0.400,NaN,NaN,483,0.496,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1799,0.256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1503,0.282
socioprofessionalCategoriesIntermediate,4730,0.150,202,0.786,1701,0.264,634,0.455,1758,0.254,434,0.558
socioprofessionalCategoriesSkilledNonManuals,3467,0.181,NaN,NaN,2822,0.203,580,0.466,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1995,0.245,NaN,NaN,1898,0.251,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1439,0.288,1439,0.288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,899,0.387,333,0.657,357,0.616,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10005,0.091,4200,0.159,3899,0.168,721,0.408,758,0.400,427,0.533
