attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,26061,0.027,7388,0.113,10920,0.086,1851,0.261,3694,0.174,2207,0.233
sexMale,13388,0.074,2687,0.209,5774,0.135,896,0.390,2764,0.205,1267,0.310
sexFemale,12673,0.075,4702,0.147,5146,0.141,955,0.361,930,0.360,940,0.371
age25_44,8946,0.103,1219,0.333,4071,0.166,768,0.434,1741,0.261,1147,0.334
age45_64,10309,0.094,2543,0.222,4756,0.154,772,0.408,1516,0.288,722,0.429
age65+,6806,0.109,3627,0.162,2094,0.217,311,0.579,436,0.496,338,0.554
citizenSwiss,23481,0.033,6251,0.121,10298,0.089,1440,0.285,3481,0.179,2011,0.240
citizenUE28_AELE,1980,0.277,833,0.429,535,0.534,325,0.731,190,0.872,NaN,NaN
citizenOtherEuropeanCountries,428,0.619,225,0.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,22128,0.038,5754,0.127,9907,0.092,1371,0.292,3419,0.181,1677,0.264
migratoryBackgroundSwissWith,1291,0.304,435,0.534,391,0.556,NaN,NaN,NaN,NaN,334,0.611
migratoryBackgroundFirstGeneration,2247,0.260,1053,0.384,498,0.557,366,0.683,190,0.872,NaN,NaN
migratoryBackgroundSecondGenerationAndMore,333,0.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,17001,0.060,2606,0.218,7867,0.112,1386,0.311,3394,0.183,1749,0.268
labourMarketUnemployedPersons,247,0.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,8812,0.095,4611,0.145,2978,0.184,466,0.500,300,0.610,457,0.502
socioprofessionalCategoriesExecutives,439,0.559,NaN,NaN,NaN,NaN,NaN,NaN,173,0.862,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,276,0.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,276,0.683
socioprofessionalCategoriesOtherSelfEmployed,2007,0.246,NaN,NaN,1090,0.342,170,0.862,504,0.497,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1417,0.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1092,0.344
socioprofessionalCategoriesIntermediate,5061,0.147,210,0.787,1576,0.281,550,0.501,2488,0.218,238,0.729
socioprofessionalCategoriesSkilledNonManuals,3121,0.194,NaN,NaN,2871,0.203,250,0.731,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1622,0.279,NaN,NaN,1361,0.303,261,0.736,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1552,0.289,1552,0.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1427,0.297,558,0.483,679,0.441,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,9060,0.093,4783,0.143,3054,0.182,466,0.500,300,0.610,457,0.502
