attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,26634,0.025,6588,0.124,10235,0.090,1413,0.297,5480,0.133,2918,0.193
sexMale,13215,0.070,2428,0.215,4757,0.145,709,0.421,3221,0.177,2100,0.228
sexFemale,13419,0.075,4160,0.165,5479,0.140,704,0.430,2259,0.230,818,0.392
age25_44,8942,0.102,781,0.418,3859,0.172,487,0.536,2433,0.216,1381,0.293
age45_64,10427,0.087,2707,0.208,3716,0.169,560,0.468,2236,0.220,1207,0.305
age65+,7265,0.113,3101,0.189,2660,0.204,365,0.582,811,0.374,329,0.586
citizenSwiss,23188,0.034,5261,0.139,9578,0.093,947,0.355,5099,0.138,2302,0.215
citizenUE28_AELE,2376,0.238,852,0.409,355,0.643,343,0.642,341,0.644,486,0.535
citizenOtherEuropeanCountries,608,0.502,NaN,NaN,216,0.866,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,461,0.555,301,0.680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,22020,0.038,4941,0.144,9229,0.096,845,0.376,4888,0.142,2116,0.225
migratoryBackgroundSwissWith,1168,0.312,320,0.609,349,0.580,NaN,NaN,211,0.729,185,0.787
migratoryBackgroundFirstGeneration,3265,0.201,1327,0.326,476,0.556,466,0.556,381,0.610,616,0.470
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,15997,0.060,2339,0.225,6334,0.124,871,0.384,4208,0.156,2244,0.222
labourMarketUnemployedPersons,616,0.456,248,0.730,NaN,NaN,NaN,NaN,NaN,NaN,208,0.804
labourMarketPersonsWithoutProfessionalActivity,10021,0.092,4001,0.166,3802,0.170,541,0.484,1211,0.308,466,0.502
socioprofessionalCategoriesExecutives,362,0.556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150,0.864
socioprofessionalCategoriesLiberalAndSimilar,336,0.581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,336,0.581
socioprofessionalCategoriesOtherSelfEmployed,1871,0.249,349,0.611,850,0.375,NaN,NaN,594,0.440,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1617,0.265,NaN,NaN,NaN,NaN,NaN,NaN,180,0.788,1278,0.301
socioprofessionalCategoriesIntermediate,5219,0.138,228,0.732,943,0.348,257,0.682,3310,0.180,481,0.498
socioprofessionalCategoriesSkilledNonManuals,3092,0.192,NaN,NaN,2803,0.202,223,0.791,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1773,0.260,NaN,NaN,1520,0.281,219,0.788,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1344,0.300,1344,0.300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,383,0.585,259,0.733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10637,0.088,4249,0.161,3901,0.167,541,0.484,1272,0.300,674,0.425
