attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,32820,0.021,4706,0.148,12057,0.083,2234,0.228,8474,0.106,5350,0.141
sexMale,16737,0.068,1403,0.307,5771,0.141,906,0.385,5202,0.147,3455,0.185
sexFemale,16083,0.061,3303,0.175,6285,0.121,1328,0.287,3271,0.175,1895,0.240
age25_44,10681,0.096,713,0.456,4361,0.165,664,0.456,2431,0.226,2512,0.220
age45_64,13326,0.076,1324,0.298,4869,0.147,887,0.363,4164,0.160,2083,0.234
age65+,8813,0.097,2669,0.194,2828,0.188,683,0.401,1879,0.238,755,0.390
citizenSwiss,28180,0.031,3680,0.165,10866,0.088,1919,0.243,7670,0.111,4045,0.165
citizenUE28_AELE,2910,0.206,485,0.538,843,0.392,NaN,NaN,519,0.496,910,0.369
citizenOtherEuropeanCountries,1014,0.387,403,0.611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,716,0.443,NaN,NaN,217,0.867,NaN,NaN,NaN,NaN,256,0.731
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,26051,0.036,3311,0.174,10332,0.092,1626,0.267,7228,0.116,3553,0.178
migratoryBackgroundSwissWith,2055,0.230,369,0.556,498,0.482,293,0.608,404,0.535,492,0.482
migratoryBackgroundFirstGeneration,4335,0.168,978,0.378,1108,0.351,315,0.686,665,0.440,1269,0.314
migratoryBackgroundSecondGenerationAndMore,269,0.804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,21053,0.052,1447,0.293,8140,0.110,1351,0.303,6164,0.130,3952,0.169
labourMarketUnemployedPersons,516,0.498,NaN,NaN,247,0.733,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,11251,0.084,3223,0.180,3670,0.167,822,0.371,2204,0.222,1331,0.297
socioprofessionalCategoriesExecutives,524,0.480,NaN,NaN,NaN,NaN,NaN,NaN,292,0.641,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,451,0.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,0.516
socioprofessionalCategoriesOtherSelfEmployed,2797,0.204,202,0.800,1287,0.305,NaN,NaN,1073,0.338,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,3415,0.182,NaN,NaN,NaN,NaN,NaN,NaN,673,0.419,2556,0.214
socioprofessionalCategoriesIntermediate,6306,0.129,NaN,NaN,1273,0.314,317,0.611,4002,0.167,681,0.430
socioprofessionalCategoriesSkilledNonManuals,4027,0.163,NaN,NaN,3376,0.180,589,0.455,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2139,0.246,NaN,NaN,1815,0.265,252,0.791,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,904,0.371,904,0.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,448,0.517,172,0.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,11767,0.081,3259,0.179,3917,0.162,883,0.357,2310,0.217,1398,0.290
