attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,31613,0.023,5854,0.132,13076,0.079,2482,0.218,6112,0.132,4089,0.170
sexMale,16189,0.068,1843,0.258,6875,0.125,980,0.362,4148,0.166,2342,0.233
sexFemale,15424,0.066,4012,0.162,6201,0.127,1501,0.280,1964,0.243,1747,0.263
age25_44,10619,0.095,707,0.443,4195,0.168,980,0.362,2662,0.213,2076,0.248
age45_64,13151,0.079,2326,0.227,5811,0.136,927,0.368,2471,0.220,1615,0.279
age65+,7843,0.105,2821,0.191,3070,0.183,574,0.440,980,0.339,398,0.534
citizenSwiss,26988,0.034,4710,0.147,11781,0.085,1975,0.243,5519,0.139,3003,0.198
citizenUE28_AELE,3650,0.184,639,0.456,1069,0.350,507,0.515,549,0.497,887,0.391
citizenOtherEuropeanCountries,487,0.535,176,0.868,187,0.863,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,488,0.536,330,0.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,24667,0.040,4406,0.153,11062,0.089,1735,0.260,4952,0.149,2511,0.219
migratoryBackgroundSwissWith,2221,0.228,304,0.641,618,0.440,240,0.730,567,0.458,492,0.497
migratoryBackgroundFirstGeneration,4375,0.167,1145,0.339,1124,0.344,507,0.515,514,0.515,1086,0.356
migratoryBackgroundSecondGenerationAndMore,189,0.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,162,0.865,NaN,NaN,162,0.865,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,21000,0.052,2295,0.231,8788,0.106,1761,0.265,4891,0.151,3264,0.192
labourMarketUnemployedPersons,408,0.584,NaN,NaN,NaN,NaN,NaN,NaN,180,0.867,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,10205,0.090,3523,0.172,4169,0.157,720,0.400,1042,0.333,752,0.410
socioprofessionalCategoriesExecutives,918,0.368,NaN,NaN,371,0.581,NaN,NaN,377,0.580,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,447,0.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,447,0.535
socioprofessionalCategoriesOtherSelfEmployed,2150,0.235,307,0.642,765,0.399,166,0.862,792,0.391,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2192,0.237,NaN,NaN,202,0.787,NaN,NaN,208,0.787,1781,0.265
socioprofessionalCategoriesIntermediate,6576,0.128,213,0.790,1424,0.301,820,0.391,3372,0.187,748,0.419
socioprofessionalCategoriesSkilledNonManuals,4058,0.167,NaN,NaN,3604,0.179,454,0.534,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2215,0.239,NaN,NaN,1968,0.255,213,0.790,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1515,0.290,1515,0.290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,821,0.391,191,0.788,347,0.609,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10613,0.088,3559,0.171,4287,0.156,720,0.400,1221,0.310,825,0.393
