attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,29436,2.4,7764,11.3,12146,8.1,2070,24.3,4330,16.2,3126,19.4
sexMale,14783,7.5,2693,22.2,6454,13.3,926,39.2,3088,20.0,1622,28.7
sexFemale,14653,6.5,5072,14.1,5692,12.6,1143,31.4,1242,29.8,1504,27.4
age25_44,10455,9.7,2154,25.2,4227,16.7,805,41.4,1496,29.6,1773,26.6
age45_64,11535,8.6,2906,20.5,5079,14.6,934,36.3,1753,26.7,863,38.5
age65+,7446,10.6,2704,19.2,2841,18.8,331,58.4,1081,32.3,490,48.0
citizenSwiss,22670,4.0,4218,15.1,10894,8.7,1541,27.5,3657,17.6,2360,22.1
citizenUE28_AELE,4375,16.8,1957,25.7,997,37.0,343,64.2,509,52.0,569,49.8
citizenOtherEuropeanCountries,1363,34.5,958,41.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1027,37.7,631,48.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,19440,5.0,3467,16.9,9219,9.8,1357,29.5,3222,18.9,2175,23.2
migratoryBackgroundSwissWith,3010,19.0,697,40.0,1535,27.4,157,86.5,435,53.6,185,78.9
migratoryBackgroundFirstGeneration,5789,14.7,3179,20.7,845,41.1,454,58.3,592,48.6,720,44.1
migratoryBackgroundSecondGenerationAndMore,941,38.5,367,60.9,372,61.9,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,256,69.2,NaN,NaN,175,87.3,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,19260,5.6,3623,18.4,8366,10.9,1517,29.2,3164,19.5,2590,21.7
labourMarketUnemployedPersons,791,41.3,368,61.6,272,68.8,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,9385,9.4,3773,16.7,3509,17.0,477,48.2,1091,32.9,536,46.7
socioprofessionalCategoriesExecutives,581,46.9,NaN,NaN,165,87.0,NaN,NaN,207,78.9,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,354,61.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,354,61.1
socioprofessionalCategoriesOtherSelfEmployed,1842,25.7,NaN,NaN,1087,33.9,NaN,NaN,542,48.2,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1779,26.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1526,28.4
socioprofessionalCategoriesIntermediate,5389,14.6,476,53.5,1861,26.4,462,51.8,2150,24.2,439,55.9
socioprofessionalCategoriesSkilledNonManuals,3703,17.2,NaN,NaN,3079,18.9,549,48.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2208,24.3,NaN,NaN,1810,27.1,263,73.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2363,23.2,2363,23.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,998,36.0,405,58.9,287,64.5,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10176,8.9,4141,15.9,3781,16.4,552,45.7,1166,32.0,536,46.7
