attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,29588,2.6,7273,12.9,13415,7.9,2159,24.7,3674,18.0,3067,20.6
sexMale,15054,7.2,3381,20.0,6698,12.8,1106,35.0,2424,22.4,1445,31.0
sexFemale,14534,7.6,3892,18.7,6717,13.1,1053,36.2,1250,32.6,1622,28.6
age25_44,10428,10.2,1484,33.5,4562,17.1,858,41.0,1824,26.7,1700,29.3
age45_64,11581,8.7,3155,20.5,5540,14.0,723,43.1,1253,31.5,910,36.8
age65+,7579,11.9,2634,22.6,3312,19.2,578,48.0,597,46.5,458,53.4
citizenSwiss,22383,4.4,3910,17.7,11130,9.0,1808,27.0,3353,18.8,2182,24.1
citizenUE28_AELE,4392,17.3,1680,29.5,1507,30.2,191,87.0,266,73.2,747,44.9
citizenOtherEuropeanCountries,1996,29.6,1136,39.4,677,52.3,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,817,46.2,547,56.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,19274,5.4,3076,20.2,9895,9.8,1384,31.3,2947,20.1,1973,25.4
migratoryBackgroundSwissWith,2994,20.3,804,40.9,1150,33.7,424,55.7,406,58.6,209,78.9
migratoryBackgroundFirstGeneration,6458,14.5,3120,22.2,1990,27.7,351,64.7,NaN,NaN,824,42.7
migratoryBackgroundSecondGenerationAndMore,661,47.4,NaN,NaN,294,69.1,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,201,88.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,18543,5.9,3097,21.1,8818,10.8,1453,30.5,2879,20.6,2296,24.2
labourMarketUnemployedPersons,491,56.2,NaN,NaN,242,79.8,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,10554,9.7,4046,18.2,4355,16.7,663,45.3,761,41.8,729,43.0
socioprofessionalCategoriesExecutives,742,44.1,283,74.9,224,82.0,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,162,86.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162,86.6
socioprofessionalCategoriesOtherSelfEmployed,2206,25.1,355,69.6,1280,33.2,NaN,NaN,428,55.8,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1539,28.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1309,31.4
socioprofessionalCategoriesIntermediate,5636,14.4,415,58.6,1949,25.8,538,50.1,2164,24.1,570,54.7
socioprofessionalCategoriesSkilledNonManuals,3499,18.6,NaN,NaN,3005,20.2,494,53.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2088,25.0,NaN,NaN,1824,26.8,232,79.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1625,29.4,1625,29.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1044,37.0,388,61.2,466,56.1,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,11045,9.4,4176,17.9,4597,16.3,706,44.1,795,40.8,771,41.9
