attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,222381.0,0.009,0.257,0.042,0.3337,0.034,0.0982,0.072,0.1281,0.061,0.183,0.051
sexMale,110559.0,0.026,0.2043,0.074,0.3568,0.052,0.0782,0.12,0.171,0.077,0.1897,0.074
sexFemale,111822.0,0.025,0.3092,0.056,0.3109,0.054,0.1179,0.092,0.0857,0.109,0.1763,0.075
age25_44,87190.0,0.032,0.177,0.094,0.2989,0.066,0.1153,0.111,0.1241,0.104,0.2847,0.068
age45_64,88131.0,0.03,0.2452,0.075,0.3879,0.055,0.0865,0.124,0.1465,0.094,0.1339,0.099
age65+,47060.0,0.045,0.4273,0.074,0.2967,0.088,0.0882,0.167,0.1013,0.153,0.0865,0.167
citizenSwiss,174031.0,0.015,0.2073,0.053,0.3779,0.037,0.1019,0.079,0.1423,0.066,0.1707,0.059
citizenUE28_AELE,35893.0,0.059,0.4156,0.096,0.1817,0.145,0.0731,0.228,0.0907,0.201,0.2388,0.124
citizenOtherEuropeanCountries,6094.0,0.164,0.5555,0.223,0.184,0.382,0.1017,0.5,0.0425,0.795,0.1163,0.483
citizenOtherWorldwideCountries,6323.0,0.146,0.4327,0.226,0.1278,0.414,0.1349,0.406,0.0346,0.791,0.2697,0.278
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,152559.0,0.018,0.202,0.058,0.3938,0.039,0.0963,0.087,0.1473,0.069,0.1606,0.066
migratoryBackgroundSwissWith,20516.0,0.073,0.2442,0.153,0.2621,0.147,0.1394,0.203,0.1072,0.23,0.2472,0.151
migratoryBackgroundFirstGeneration,45968.0,0.051,0.4491,0.082,0.164,0.137,0.0851,0.189,0.0676,0.209,0.2342,0.11
migratoryBackgroundSecondGenerationAndMore,2250.0,0.246,0.1351,0.685,0.4053,0.39,0.0831,0.868,0.2787,0.456,0.0978,0.797
migratoryBackgroundUnknown,1088.0,0.343,0.3557,0.59,0.2748,0.644,0.1618,0.867,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,147075.0,0.019,0.1753,0.069,0.3496,0.044,0.0989,0.089,0.1509,0.071,0.2253,0.057
labourMarketUnemployedPersons,7052.0,0.138,0.3232,0.247,0.276,0.259,0.1176,0.415,0.0669,0.517,0.2164,0.3
labourMarketPersonsWithoutProfessionalActivity,68254.0,0.036,0.4263,0.062,0.3054,0.072,0.0945,0.136,0.0855,0.14,0.0884,0.142
socioprofessionalCategoriesExecutives,6498.0,0.135,0.0982,0.458,0.2282,0.284,0.0668,0.52,0.2353,0.278,0.3715,0.221
socioprofessionalCategoriesLiberalAndSimilar,2329.0,0.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.226
socioprofessionalCategoriesOtherSelfEmployed,12889.0,0.096,0.1663,0.246,0.4541,0.144,0.1062,0.296,0.2237,0.205,0.0497,0.459
socioprofessionalCategoriesIntellectualAndManagerial,24378.0,0.067,0.0064,0.864,0.0379,0.358,0.0203,0.501,0.0531,0.301,0.8823,0.072
socioprofessionalCategoriesIntermediate,39462.0,0.052,0.0888,0.194,0.2596,0.108,0.1104,0.163,0.4047,0.085,0.1365,0.153
socioprofessionalCategoriesSkilledNonManuals,28600.0,0.061,0.0075,0.73,0.7757,0.07,0.2169,0.138,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,11609.0,0.104,0.0722,0.395,0.8136,0.115,0.1142,0.324,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,16656.0,0.088,1.0,0.088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,262.0,0.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4392.0,0.17,0.3536,0.289,0.2591,0.337,0.0847,0.585,0.1161,0.483,0.1865,0.4
socioprofessionalCategoriesUnemployedOrNotWorking,75306.0,0.034,0.4166,0.059,0.3027,0.069,0.0966,0.129,0.0837,0.135,0.1004,0.128
