attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,228914.0,0.009,0.2298,0.044,0.3461,0.033,0.088,0.075,0.1263,0.061,0.2098,0.045
sexMale,113736.0,0.025,0.1989,0.074,0.3604,0.051,0.0636,0.132,0.1574,0.079,0.2197,0.067
sexFemale,115178.0,0.024,0.2603,0.06,0.3319,0.051,0.1122,0.094,0.0956,0.101,0.2001,0.069
age25_44,89296.0,0.031,0.152,0.098,0.3215,0.063,0.1064,0.114,0.1187,0.105,0.3014,0.065
age45_64,90004.0,0.029,0.2421,0.072,0.3711,0.055,0.0677,0.138,0.1369,0.095,0.1821,0.081
age65+,49614.0,0.045,0.3473,0.081,0.3449,0.082,0.0918,0.161,0.1208,0.141,0.0953,0.159
citizenSwiss,177258.0,0.015,0.1669,0.06,0.3915,0.036,0.0871,0.085,0.1464,0.064,0.2082,0.053
citizenUE28_AELE,37365.0,0.056,0.4052,0.092,0.2059,0.13,0.0934,0.196,0.0615,0.235,0.2341,0.12
citizenOtherEuropeanCountries,7315.0,0.137,0.6045,0.176,0.1504,0.36,0.0863,0.475,0.0381,0.691,0.1207,0.399
citizenOtherWorldwideCountries,6976.0,0.136,0.4948,0.195,0.1489,0.371,0.0844,0.473,0.0558,0.567,0.2159,0.287
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,152875.0,0.018,0.1613,0.067,0.4089,0.038,0.0849,0.094,0.1504,0.069,0.1945,0.06
migratoryBackgroundSwissWith,23284.0,0.068,0.1988,0.158,0.2733,0.135,0.1042,0.221,0.1255,0.199,0.2981,0.128
migratoryBackgroundFirstGeneration,48562.0,0.048,0.4644,0.074,0.1703,0.126,0.0912,0.174,0.0541,0.22,0.2201,0.108
migratoryBackgroundSecondGenerationAndMore,3061.0,0.206,0.1408,0.537,0.5103,0.292,0.0918,0.694,0.1114,0.613,0.1454,0.537
migratoryBackgroundUnknown,1132.0,0.326,0.2818,0.611,0.4549,0.483,NaN,NaN,NaN,NaN,0.2058,0.731
labourMarketEmployedPersons,149136.0,0.019,0.1652,0.069,0.3538,0.043,0.0857,0.096,0.1414,0.072,0.254,0.052
labourMarketUnemployedPersons,8804.0,0.122,0.3206,0.221,0.269,0.235,0.0979,0.391,0.0566,0.52,0.2559,0.24
labourMarketPersonsWithoutProfessionalActivity,70974.0,0.036,0.3542,0.067,0.3394,0.068,0.0918,0.135,0.1033,0.127,0.1113,0.124
socioprofessionalCategoriesExecutives,3774.0,0.175,0.1036,0.564,0.1696,0.432,NaN,NaN,0.2758,0.336,0.4258,0.267
socioprofessionalCategoriesLiberalAndSimilar,3667.0,0.179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.179
socioprofessionalCategoriesOtherSelfEmployed,13648.0,0.092,0.159,0.238,0.4774,0.135,0.1003,0.306,0.2192,0.199,0.044,0.457
socioprofessionalCategoriesIntellectualAndManagerial,29022.0,0.06,0.0144,0.543,0.059,0.26,0.0143,0.537,0.0801,0.224,0.8323,0.067
socioprofessionalCategoriesIntermediate,39008.0,0.052,0.0842,0.199,0.2225,0.116,0.1324,0.152,0.3724,0.088,0.1886,0.129
socioprofessionalCategoriesSkilledNonManuals,30252.0,0.059,0.0308,0.353,0.8282,0.066,0.141,0.17,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12096.0,0.1,0.1393,0.275,0.7684,0.114,0.0923,0.343,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,14774.0,0.091,1.0,0.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,302.0,0.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2593.0,0.217,0.3617,0.366,0.2765,0.413,0.1091,0.644,0.0771,0.788,0.1759,0.517
socioprofessionalCategoriesUnemployedOrNotWorking,79778.0,0.033,0.3505,0.063,0.3317,0.065,0.0925,0.127,0.0981,0.123,0.1273,0.109
