attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1994,0.001,0.3831,0.0,0.0871,0.001,0.1656,0.001,0.1648,0.001
sexMale,1.0,0.0,0.1485,0.001,0.3849,0.001,0.0648,0.002,0.2116,0.001,0.1902,0.001
sexFemale,1.0,0.0,0.2534,0.001,0.3811,0.001,0.1108,0.001,0.1169,0.001,0.1378,0.001
age25_44,1.0,0.0,0.0982,0.002,0.3931,0.001,0.1038,0.002,0.188,0.001,0.2169,0.001
age45_64,1.0,0.0,0.1965,0.001,0.3804,0.001,0.0756,0.002,0.1787,0.001,0.1688,0.001
age65+,1.0,0.001,0.3604,0.001,0.3726,0.001,0.0821,0.002,0.1076,0.002,0.0774,0.002
citizenSwiss,1.0,0.0,0.1776,0.001,0.4267,0.0,0.0769,0.001,0.1809,0.001,0.1378,0.001
citizenUE28_AELE,1.0,0.001,0.1737,0.002,0.2283,0.002,0.1232,0.003,0.1329,0.002,0.3418,0.001
citizenOtherEuropeanCountries,1.0,0.002,0.5037,0.002,0.2482,0.003,0.1383,0.004,0.0675,0.006,0.0423,0.007
citizenOtherWorldwideCountries,1.0,0.002,0.446,0.004,0.1886,0.005,0.0968,0.007,0.0657,0.009,0.2034,0.005
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1782,0.001,0.4431,0.0,0.0702,0.001,0.1888,0.001,0.1198,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.1703,0.003,0.2969,0.002,0.1307,0.003,0.1289,0.003,0.2732,0.002
migratoryBackgroundFirstGeneration,1.0,0.001,0.2906,0.001,0.2086,0.002,0.1255,0.002,0.1057,0.002,0.2696,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.003,0.1024,0.009,0.4906,0.004,0.0991,0.009,0.1849,0.007,0.1229,0.008
migratoryBackgroundUnknown,1.0,0.005,NaN,NaN,0.5459,0.006,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1326,0.001,0.3891,0.001,0.0777,0.001,0.2045,0.001,0.1961,0.001
labourMarketUnemployedPersons,1.0,0.002,0.221,0.006,0.3007,0.004,0.1383,0.006,NaN,NaN,0.2819,0.005
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.3389,0.001,0.3752,0.001,0.1039,0.002,0.0902,0.002,0.0918,0.002
socioprofessionalCategoriesExecutives,1.0,0.002,0.0733,0.006,0.1824,0.004,0.0378,0.009,0.2792,0.003,0.4273,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.003
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.1319,0.003,0.4673,0.002,0.0726,0.005,0.2972,0.002,0.0309,0.007
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,NaN,NaN,0.0622,0.004,0.0221,0.007,0.0791,0.004,0.8227,0.001
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0565,0.003,0.2609,0.001,0.0731,0.003,0.4979,0.001,0.1116,0.002
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.8007,0.001,0.1902,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0443,0.006,0.8869,0.001,0.0688,0.005,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.002,0.4642,0.003,0.3116,0.004,0.0574,0.009,0.0998,0.007,0.067,0.008
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.3323,0.001,0.371,0.001,0.1058,0.002,0.0883,0.002,0.1026,0.002
