attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1834,0.001,0.4154,0.0,0.079,0.001,0.1648,0.001,0.1573,0.001
sexMale,1.0,0.0,0.1327,0.001,0.4089,0.001,0.0527,0.002,0.2195,0.001,0.1862,0.001
sexFemale,1.0,0.0,0.2372,0.001,0.4223,0.001,0.107,0.001,0.1068,0.001,0.1266,0.001
age25_44,1.0,0.0,0.0827,0.002,0.4143,0.001,0.0971,0.002,0.1849,0.001,0.221,0.001
age45_64,1.0,0.0,0.1683,0.001,0.4202,0.001,0.0705,0.002,0.1856,0.001,0.1555,0.001
age65+,1.0,0.001,0.3706,0.001,0.4083,0.001,0.0662,0.003,0.0949,0.002,0.0599,0.003
citizenSwiss,1.0,0.0,0.1695,0.001,0.4534,0.0,0.074,0.001,0.1742,0.001,0.1289,0.001
citizenUE28_AELE,1.0,0.001,0.1355,0.002,0.281,0.002,0.1131,0.003,0.1414,0.002,0.3289,0.002
citizenOtherEuropeanCountries,1.0,0.002,0.485,0.002,0.3163,0.003,0.0705,0.006,0.0907,0.006,0.0375,0.009
citizenOtherWorldwideCountries,1.0,0.002,0.363,0.004,0.1234,0.007,NaN,NaN,0.1368,0.006,0.3197,0.004
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1701,0.001,0.4649,0.0,0.0667,0.001,0.1814,0.001,0.1169,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.1571,0.003,0.3722,0.002,0.1351,0.003,0.113,0.003,0.2226,0.002
migratoryBackgroundFirstGeneration,1.0,0.001,0.245,0.002,0.2495,0.002,0.1002,0.002,0.1282,0.002,0.2771,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.003,NaN,NaN,0.6113,0.004,NaN,NaN,0.1387,0.008,NaN,NaN
migratoryBackgroundUnknown,1.0,0.005,0.3568,0.008,NaN,NaN,NaN,NaN,0.283,0.009,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1054,0.001,0.4242,0.001,0.0787,0.001,0.2024,0.001,0.1892,0.001
labourMarketUnemployedPersons,1.0,0.003,0.2492,0.006,0.2735,0.006,NaN,NaN,0.2115,0.006,0.2147,0.006
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.3375,0.001,0.4035,0.001,0.0808,0.002,0.0874,0.002,0.0908,0.002
socioprofessionalCategoriesExecutives,1.0,0.002,0.0412,0.009,0.182,0.004,0.0629,0.006,0.2571,0.003,0.457,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.003
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.0977,0.004,0.5274,0.002,0.0899,0.004,0.2598,0.002,0.0251,0.008
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,NaN,NaN,0.0613,0.005,0.0339,0.006,0.0847,0.004,0.8167,0.001
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0403,0.004,0.2588,0.002,0.0704,0.003,0.5375,0.001,0.093,0.003
socioprofessionalCategoriesSkilledNonManuals,1.0,0.001,NaN,NaN,0.8555,0.001,0.1406,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0461,0.006,0.8715,0.001,0.0826,0.005,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.002,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.002,0.3108,0.004,0.3501,0.004,0.101,0.007,0.1266,0.006,0.1116,0.006
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.334,0.001,0.3984,0.001,0.0797,0.002,0.0923,0.002,0.0957,0.002
