attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,120125.0,0.011,0.1783,0.072,0.347,0.046,0.0637,0.126,0.2129,0.062,0.198,0.066
sexMale,61807.0,0.033,0.1391,0.12,0.3308,0.072,0.0528,0.196,0.2527,0.083,0.2247,0.089
sexFemale,58318.0,0.035,0.2198,0.096,0.3643,0.071,0.0753,0.168,0.1709,0.107,0.1697,0.109
age25_44,42546.0,0.047,0.0921,0.191,0.3461,0.091,0.0757,0.203,0.1965,0.121,0.2897,0.098
age45_64,49524.0,0.039,0.1559,0.127,0.3456,0.078,0.0563,0.207,0.261,0.091,0.1812,0.112
age65+,28055.0,0.058,0.3486,0.108,0.3511,0.106,0.0586,0.272,0.153,0.164,0.0888,0.214
citizenSwiss,93232.0,0.02,0.1575,0.087,0.3855,0.05,0.0549,0.152,0.2375,0.068,0.1646,0.084
citizenUE28_AELE,17304.0,0.081,0.142,0.234,0.2208,0.183,0.1038,0.271,0.1557,0.216,0.3777,0.136
citizenOtherEuropeanCountries,6573.0,0.149,0.466,0.221,0.2402,0.317,0.0613,0.615,0.0733,0.536,0.1591,0.362
citizenOtherWorldwideCountries,3017.0,0.214,0.4007,0.347,0.1157,0.646,0.1117,0.646,0.0875,0.731,0.2841,0.389
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,81585.0,0.024,0.1631,0.092,0.4003,0.053,0.0487,0.174,0.2405,0.073,0.1474,0.096
migratoryBackgroundSwissWith,10953.0,0.101,0.1015,0.33,0.2759,0.201,0.1016,0.332,0.224,0.22,0.297,0.19
migratoryBackgroundFirstGeneration,24803.0,0.068,0.2587,0.148,0.1874,0.17,0.1008,0.232,0.1172,0.21,0.3361,0.121
migratoryBackgroundSecondGenerationAndMore,1977.0,0.27,0.1189,0.791,0.5569,0.37,NaN,NaN,0.2524,0.518,NaN,NaN
migratoryBackgroundUnknown,806.0,0.394,0.433,0.612,0.3189,0.683,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,79171.0,0.026,0.0983,0.127,0.3557,0.06,0.0612,0.159,0.2468,0.073,0.2379,0.075
labourMarketUnemployedPersons,2964.0,0.213,0.2507,0.447,0.2493,0.422,0.0735,0.794,0.1768,0.501,0.2497,0.423
labourMarketPersonsWithoutProfessionalActivity,37989.0,0.049,0.3393,0.095,0.3365,0.094,0.0681,0.221,0.1453,0.146,0.1109,0.171
socioprofessionalCategoriesExecutives,2884.0,0.202,NaN,NaN,0.0898,0.683,0.0628,0.845,0.3024,0.371,0.501,0.284
socioprofessionalCategoriesLiberalAndSimilar,2467.0,0.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.218
socioprofessionalCategoriesOtherSelfEmployed,9800.0,0.108,0.1286,0.317,0.4147,0.172,0.0515,0.498,0.3702,0.181,0.035,0.612
socioprofessionalCategoriesIntellectualAndManagerial,13958.0,0.089,NaN,NaN,0.0649,0.364,0.0214,0.647,0.128,0.257,0.7812,0.102
socioprofessionalCategoriesIntermediate,23791.0,0.066,0.0342,0.415,0.1783,0.172,0.0948,0.233,0.551,0.092,0.1417,0.192
socioprofessionalCategoriesSkilledNonManuals,14013.0,0.089,0.0222,0.652,0.8913,0.095,0.0865,0.328,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,6461.0,0.14,0.0645,0.563,0.877,0.149,0.0585,0.613,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,4285.0,0.174,1.0,0.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1427.0,0.304,0.2971,0.56,0.3763,0.505,NaN,NaN,NaN,NaN,0.2123,0.645
socioprofessionalCategoriesUnemployedOrNotWorking,40954.0,0.047,0.3328,0.092,0.3302,0.091,0.0685,0.212,0.1475,0.14,0.1209,0.158
