attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265360,0.5,65906,2.7,69999,2.6,47121,3.3,32842,4.1,49492,3.3
sexMale,127957,1.7,25804,4.7,36878,3.9,18942,5.6,19327,5.5,27007,4.6
sexFemale,137403,1.5,40102,3.6,33121,4.0,28179,4.4,13516,6.5,22485,5.1
age25_44,85857,2.3,10765,7.7,19893,5.5,15564,6.3,12942,6.9,26693,4.7
age45_64,104899,1.9,23281,4.9,30786,4.2,20574,5.2,13331,6.6,16928,5.8
age65+,74604,2.5,31860,4.1,19320,5.4,10984,7.3,6569,9.4,5871,10.1
citizenSwiss,187559,1.1,36444,3.8,59166,2.9,33083,4.0,26365,4.6,32501,4.1
citizenUE28_AELE,65927,2.8,23804,5.0,9461,8.2,12115,7.2,5913,10.4,14633,6.6
citizenOtherEuropeanCountries,6436,10.0,3367,13.8,1046,25.8,857,27.8,275,49.5,891,27.0
citizenOtherWorldwideCountries,5417,11.1,2290,17.3,326,45.0,1066,25.1,289,47.7,1446,21.4
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,128713,1.6,21078,5.1,43895,3.4,23372,4.9,18390,5.6,21978,5.1
migratoryBackgroundSwissWith,57810,2.9,15108,6.1,14916,6.2,9560,7.8,7857,8.6,10368,7.5
migratoryBackgroundFirstGeneration,71640,2.7,28447,4.5,8348,8.7,12914,7.0,5578,10.7,16353,6.2
migratoryBackgroundSecondGenerationAndMore,5899,10.5,832,27.8,2449,16.4,1102,24.6,878,27.5,638,32.7
migratoryBackgroundUnknown,1298,21.8,441,37.3,390,39.7,172,60.4,139,67.5,155,63.5
labourMarketEmployedPersons,146746,1.5,20884,5.3,39516,3.7,26235,4.7,22959,5.0,37151,3.9
labourMarketUnemployedPersons,9881,8.0,2650,15.6,2140,17.2,1959,18.1,963,25.7,2169,17.3
labourMarketPersonsWithoutProfessionalActivity,108733,1.9,42372,3.5,28343,4.4,18926,5.5,8920,8.1,10171,7.7
socioprofessionalCategoriesExecutives,7455,9.0,734,29.4,1614,19.4,957,25.4,1526,20.0,2623,15.2
socioprofessionalCategoriesLiberalAndSimilar,4574,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4574,11.5
socioprofessionalCategoriesOtherSelfEmployed,16107,6.0,2436,15.9,5046,10.9,3462,13.3,3623,13.0,1539,20.2
socioprofessionalCategoriesIntellectualAndManagerial,23102,5.0,347,42.7,866,26.6,949,25.9,1036,24.4,19904,5.4
socioprofessionalCategoriesIntermediate,36627,3.9,2220,16.7,6088,10.0,5563,10.5,15700,6.1,7056,9.5
socioprofessionalCategoriesSkilledNonManuals,30347,4.3,189,57.5,18311,5.6,11847,7.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,7818,8.9,639,31.3,5515,10.7,1664,19.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,11919,7.2,11919,7.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,539,35.4,NaN,NaN,104,77.7,170,63.7,NaN,NaN,131,72.1
socioprofessionalCategoriesNotAttributable,8259,8.6,2320,16.4,1973,17.6,1622,19.6,1020,24.8,1325,21.8
socioprofessionalCategoriesUnemployedOrNotWorking,118614,1.8,45022,3.4,30483,4.2,20886,5.2,9884,7.7,12341,7.0
