attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265259,0.5,64344,2.7,67463,2.6,47392,3.2,35551,3.8,50509,3.2
sexMale,127902,1.7,25457,4.7,34748,3.9,19279,5.5,20694,5.2,27723,4.5
sexFemale,137357,1.5,38887,3.6,32715,3.9,28113,4.3,14857,6.0,22785,4.9
age25_44,84210,2.3,10989,7.5,17511,5.7,15410,6.2,13494,6.6,26805,4.6
age45_64,105608,1.9,23000,4.9,29762,4.2,20470,5.2,14936,6.1,17440,5.7
age65+,75441,2.3,30355,4.1,20190,5.1,11512,6.8,7121,8.8,6263,9.5
citizenSwiss,188286,1.1,34336,3.8,57038,2.9,33972,3.9,29326,4.2,33614,3.9
citizenUE28_AELE,65058,2.7,23905,4.8,9196,8.0,11831,7.1,5496,10.5,14629,6.4
citizenOtherEuropeanCountries,6494,10.1,3571,13.5,761,30.3,784,29.6,343,45.3,1034,25.6
citizenOtherWorldwideCountries,5376,11.1,2488,16.5,468,37.5,804,28.4,385,42.9,1232,23.2
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,127244,1.6,19271,5.2,41953,3.4,23547,4.7,20545,5.1,21928,5.0
migratoryBackgroundSwissWith,60058,2.8,14677,6.1,14784,6.1,10327,7.3,8699,8.0,11571,7.0
migratoryBackgroundFirstGeneration,71013,2.6,28661,4.4,8443,8.4,12378,7.0,5237,10.8,16294,6.1
migratoryBackgroundSecondGenerationAndMore,5820,10.3,1262,22.0,1945,17.9,1025,24.8,988,25.4,600,32.7
migratoryBackgroundUnknown,1124,22.9,473,35.5,338,41.5,115,72.0,83,85.0,115,72.0
labourMarketEmployedPersons,146853,1.5,20394,5.3,36672,3.8,26438,4.6,24754,4.7,38595,3.7
labourMarketUnemployedPersons,9807,7.9,3034,14.6,2147,16.9,1759,19.0,1088,23.8,1779,18.7
labourMarketPersonsWithoutProfessionalActivity,108599,1.8,40916,3.5,28645,4.2,19195,5.3,9709,7.5,10135,7.6
socioprofessionalCategoriesExecutives,8260,8.4,726,28.6,1583,19.3,1199,22.2,1606,19.2,3147,13.7
socioprofessionalCategoriesLiberalAndSimilar,4922,10.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4922,10.9
socioprofessionalCategoriesOtherSelfEmployed,15378,6.1,2176,16.7,5102,10.7,3224,13.6,3684,12.6,1190,22.6
socioprofessionalCategoriesIntellectualAndManagerial,23611,4.9,294,46.4,938,24.9,1098,23.6,1155,22.5,20128,5.3
socioprofessionalCategoriesIntermediate,36988,3.8,1884,18.1,5017,10.7,5538,10.3,17121,5.7,7429,9.0
socioprofessionalCategoriesSkilledNonManuals,29315,4.3,236,50.9,17337,5.7,11742,7.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,7001,9.3,674,30.1,4788,11.3,1539,19.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,11722,7.1,11722,7.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,510,36.0,128,71.9,NaN,NaN,164,63.4,NaN,NaN,133,72.1
socioprofessionalCategoriesNotAttributable,9145,8.0,2554,15.3,1854,17.8,1934,17.6,1155,22.7,1647,19.2
socioprofessionalCategoriesUnemployedOrNotWorking,118406,1.7,43950,3.3,30792,4.1,20954,5.1,10797,7.2,11914,7.0
