attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,265557,0.5,61181,2.8,69891,2.6,48749,3.2,33447,4.0,52289,3.1
sexMale,127955,1.7,24014,4.9,36692,3.8,20608,5.3,18716,5.5,27923,4.4
sexFemale,137602,1.5,37167,3.8,33198,4.0,28141,4.4,14731,6.1,24365,4.7
age25_44,82875,2.3,10355,7.9,17484,5.8,15228,6.2,12213,6.9,27595,4.5
age45_64,106295,1.9,21740,5.1,31309,4.1,20379,5.2,14549,6.2,18318,5.5
age65+,76387,2.4,29087,4.3,21098,5.1,13142,6.5,6685,9.2,6375,9.5
citizenSwiss,188899,1.1,32594,4.0,59902,2.8,35822,3.8,26736,4.5,33845,3.9
citizenUE28_AELE,64741,2.8,22651,5.0,8575,8.4,11564,7.2,5842,10.2,16109,6.0
citizenOtherEuropeanCountries,6386,10.2,3638,13.7,942,26.9,573,33.8,386,40.7,847,27.6
citizenOtherWorldwideCountries,5511,10.7,2279,17.1,471,36.8,790,28.5,484,36.1,1488,20.3
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,129917,1.6,19157,5.4,44712,3.4,24345,4.7,18621,5.4,23081,4.9
migratoryBackgroundSwissWith,57600,2.9,13114,6.6,14695,6.2,11210,7.1,7917,8.5,10664,7.3
migratoryBackgroundFirstGeneration,70242,2.6,27363,4.6,7640,9.0,11839,7.2,5780,10.3,17620,5.8
migratoryBackgroundSecondGenerationAndMore,6267,10.0,1172,23.5,2303,16.4,1088,24.3,916,26.0,788,28.6
migratoryBackgroundUnknown,1531,20.1,375,40.7,540,33.7,267,49.2,212,52.8,136,67.7
labourMarketEmployedPersons,141792,1.5,18179,5.7,36345,3.8,25736,4.6,22768,4.9,38764,3.6
labourMarketUnemployedPersons,10527,7.8,2688,15.8,2573,15.8,2106,17.6,1149,24.0,2012,17.8
labourMarketPersonsWithoutProfessionalActivity,113238,1.8,40315,3.6,30973,4.1,20907,5.2,9530,7.7,11513,7.2
socioprofessionalCategoriesExecutives,8885,7.9,678,30.2,1509,19.6,1025,23.8,1742,18.1,3931,12.0
socioprofessionalCategoriesLiberalAndSimilar,5008,10.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5008,10.8
socioprofessionalCategoriesOtherSelfEmployed,16596,5.9,2278,16.5,5474,10.5,3920,12.4,3715,12.7,1208,22.6
socioprofessionalCategoriesIntellectualAndManagerial,24292,4.7,198,55.0,663,29.7,1098,23.3,1039,23.8,21294,5.1
socioprofessionalCategoriesIntermediate,33601,4.0,1722,18.9,5406,10.4,4784,11.0,15447,6.0,6242,9.8
socioprofessionalCategoriesSkilledNonManuals,28935,4.3,145,63.4,16848,5.7,11943,6.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8056,8.7,793,27.8,5248,10.7,2014,17.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,11201,7.3,11201,7.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,310,46.4,NaN,NaN,NaN,NaN,136,67.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4907,11.0,1085,23.6,1122,22.9,814,27.2,824,26.6,1061,23.8
socioprofessionalCategoriesUnemployedOrNotWorking,123765,1.7,43002,3.5,33546,4.0,23013,4.9,10679,7.4,13525,6.6
