attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,27957,0.024,4677,0.154,11844,0.082,1872,0.257,6190,0.127,3374,0.183
sexMale,14117,0.071,1812,0.261,5730,0.136,664,0.441,3759,0.170,2152,0.233
sexFemale,13840,0.072,2866,0.203,6113,0.129,1208,0.322,2431,0.218,1222,0.318
age25_44,9640,0.098,851,0.399,3953,0.172,981,0.369,2483,0.216,1371,0.298
age45_64,11244,0.084,1515,0.286,5362,0.138,489,0.496,2691,0.204,1187,0.318
age65+,7073,0.118,2311,0.226,2529,0.214,402,0.554,1016,0.348,815,0.390
citizenSwiss,23822,0.035,3462,0.180,10913,0.087,1546,0.279,5585,0.134,2316,0.220
citizenUE28_AELE,3083,0.202,899,0.390,695,0.444,200,0.862,439,0.556,849,0.390
citizenOtherEuropeanCountries,754,0.455,203,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,297,0.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,21956,0.041,2984,0.195,10448,0.089,1335,0.299,5166,0.141,2023,0.236
migratoryBackgroundSwissWith,1833,0.253,478,0.514,465,0.513,211,0.790,385,0.555,293,0.642
migratoryBackgroundFirstGeneration,3776,0.184,1174,0.342,784,0.424,326,0.682,535,0.515,955,0.376
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,245,0.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,18614,0.053,2102,0.242,8114,0.108,1077,0.344,5056,0.143,2265,0.224
labourMarketUnemployedPersons,576,0.482,NaN,NaN,213,0.792,NaN,NaN,NaN,NaN,214,0.789
labourMarketPersonsWithoutProfessionalActivity,8767,0.103,2495,0.218,3517,0.178,727,0.418,1134,0.331,895,0.383
socioprofessionalCategoriesExecutives,384,0.555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189,0.787
socioprofessionalCategoriesLiberalAndSimilar,461,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,461,0.513
socioprofessionalCategoriesOtherSelfEmployed,2369,0.222,315,0.644,988,0.354,NaN,NaN,893,0.362,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1861,0.246,NaN,NaN,198,0.787,NaN,NaN,501,0.479,1130,0.321
socioprofessionalCategoriesIntermediate,5614,0.136,NaN,NaN,1239,0.316,531,0.481,3503,0.178,309,0.626
socioprofessionalCategoriesSkilledNonManuals,4079,0.165,NaN,NaN,3716,0.173,298,0.686,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1915,0.255,NaN,NaN,1700,0.271,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1465,0.292,1465,0.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,395,0.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,9343,0.099,2575,0.215,3730,0.172,796,0.399,1134,0.331,1109,0.343
