attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,26914,0.026,6100,0.129,11411,0.082,2140,0.230,4507,0.153,2755,0.203
sexMale,13606,0.075,2500,0.223,5527,0.138,797,0.399,3217,0.189,1565,0.282
sexFemale,13308,0.069,3600,0.171,5884,0.125,1343,0.288,1291,0.292,1190,0.308
age25_44,9581,0.094,1391,0.297,3936,0.162,720,0.410,2057,0.237,1477,0.283
age45_64,11061,0.084,2026,0.238,5292,0.137,860,0.367,1886,0.246,998,0.348
age65+,6272,0.127,2683,0.207,2183,0.232,561,0.465,565,0.479,281,0.681
citizenSwiss,22792,0.037,4704,0.149,10521,0.086,1614,0.264,4126,0.161,1827,0.251
citizenUE28_AELE,2733,0.209,696,0.429,674,0.440,344,0.609,303,0.642,716,0.419
citizenOtherEuropeanCountries,791,0.419,487,0.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,598,0.466,214,0.787,NaN,NaN,NaN,NaN,NaN,NaN,176,0.868
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,20841,0.044,4323,0.156,9701,0.092,1296,0.296,3828,0.168,1694,0.261
migratoryBackgroundSwissWith,1919,0.242,380,0.554,789,0.382,318,0.608,299,0.643,NaN,NaN
migratoryBackgroundFirstGeneration,3880,0.174,1297,0.317,817,0.399,488,0.515,381,0.584,897,0.376
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,274,0.681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,17872,0.054,2530,0.215,8089,0.105,1254,0.304,3823,0.168,2176,0.230
labourMarketUnemployedPersons,586,0.467,NaN,NaN,204,0.788,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,8456,0.103,3444,0.179,3119,0.188,841,0.375,611,0.452,441,0.533
socioprofessionalCategoriesExecutives,713,0.418,NaN,NaN,169,0.863,NaN,NaN,227,0.727,210,0.787
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,1654,0.264,195,0.786,790,0.382,164,0.862,472,0.513,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1914,0.244,NaN,NaN,166,0.868,NaN,NaN,326,0.608,1422,0.285
socioprofessionalCategoriesIntermediate,5223,0.140,269,0.681,1568,0.272,310,0.608,2666,0.205,410,0.558
socioprofessionalCategoriesSkilledNonManuals,3557,0.170,NaN,NaN,3114,0.183,443,0.514,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2229,0.228,NaN,NaN,1957,0.244,171,0.863,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1471,0.290,1471,0.290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,976,0.348,388,0.556,291,0.642,166,0.864,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,9042,0.099,3570,0.176,3323,0.181,885,0.368,685,0.428,579,0.465
