attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,251086,0.008,69035,0.038,89135,0.031,24906,0.068,26937,0.064,41073,0.051
sexMale,123414,0.024,25272,0.070,51629,0.044,9275,0.116,16489,0.083,20749,0.075
sexFemale,127672,0.023,43763,0.050,37506,0.053,15630,0.086,10448,0.106,20324,0.076
age25_44,89163,0.032,15824,0.093,31012,0.061,9057,0.120,9625,0.112,23645,0.071
age45_64,97136,0.028,25875,0.066,38057,0.052,9701,0.109,11581,0.099,11922,0.098
age65+,64787,0.038,27336,0.064,20066,0.074,6148,0.139,5732,0.143,5506,0.148
citizenSwiss,195997,0.014,44274,0.048,78154,0.033,20524,0.074,22924,0.069,30121,0.060
citizenUE28_AELE,45317,0.051,19868,0.081,9578,0.118,3307,0.206,3455,0.194,9109,0.120
citizenOtherEuropeanCountries,4774,0.174,2594,0.238,793,0.427,463,0.561,344,0.647,581,0.503
citizenOtherWorldwideCountries,4955,0.176,2300,0.262,610,0.522,612,0.506,214,0.812,1219,0.350
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,168179,0.017,35987,0.054,69669,0.036,17096,0.082,20028,0.074,25399,0.066
migratoryBackgroundSwissWith,27202,0.063,8090,0.120,8226,0.119,3365,0.188,2867,0.202,4654,0.159
migratoryBackgroundFirstGeneration,50957,0.048,24031,0.074,8782,0.124,4141,0.186,3623,0.191,10381,0.113
migratoryBackgroundSecondGenerationAndMore,3813,0.187,610,0.471,2075,0.254,167,0.876,390,0.570,571,0.503
migratoryBackgroundUnknown,934,0.375,317,0.648,383,0.592,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,151800,0.020,29798,0.063,57901,0.041,13931,0.092,19320,0.076,30850,0.060
labourMarketUnemployedPersons,7062,0.138,2460,0.241,2045,0.258,921,0.381,458,0.524,1178,0.340
labourMarketPersonsWithoutProfessionalActivity,92224,0.030,36777,0.055,29189,0.061,10055,0.109,7159,0.129,9045,0.117
socioprofessionalCategoriesExecutives,7260,0.127,564,0.472,1653,0.267,900,0.375,1918,0.248,2225,0.229
socioprofessionalCategoriesLiberalAndSimilar,3165,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3165,0.194
socioprofessionalCategoriesOtherSelfEmployed,13614,0.093,2098,0.248,6421,0.137,1478,0.288,2629,0.214,988,0.362
socioprofessionalCategoriesIntellectualAndManagerial,21847,0.072,450,0.544,896,0.365,254,0.685,1268,0.300,18979,0.078
socioprofessionalCategoriesIntermediate,35839,0.055,3774,0.184,10909,0.104,3357,0.188,13078,0.094,4720,0.165
socioprofessionalCategoriesSkilledNonManuals,30753,0.060,244,0.742,24469,0.068,6040,0.143,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,13726,0.094,692,0.433,11730,0.102,1304,0.320,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,20174,0.078,20174,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,387,0.583,NaN,NaN,208,0.790,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,5036,0.157,1730,0.272,1615,0.273,492,0.500,427,0.537,772,0.414
socioprofessionalCategoriesUnemployedOrNotWorking,99286,0.029,39236,0.053,31234,0.059,10975,0.105,7617,0.125,10224,0.111
