attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,252883,0.008,66606,0.039,91174,0.031,25268,0.068,29779,0.061,40055,0.052
sexMale,124415,0.024,25274,0.068,50414,0.045,10032,0.111,18461,0.079,20235,0.076
sexFemale,128468,0.023,41333,0.052,40760,0.051,15237,0.088,11318,0.103,19821,0.077
age25_44,89357,0.033,14399,0.099,32427,0.060,9289,0.120,11751,0.102,21491,0.076
age45_64,97604,0.029,25304,0.067,37632,0.053,9236,0.113,12938,0.095,12495,0.096
age65+,65922,0.037,26904,0.063,21115,0.072,6743,0.131,5090,0.150,6070,0.137
citizenSwiss,197660,0.014,42025,0.050,80392,0.033,19797,0.076,25839,0.065,29607,0.061
citizenUE28_AELE,45225,0.051,19223,0.082,8748,0.123,4742,0.171,3656,0.194,8856,0.122
citizenOtherEuropeanCountries,5097,0.165,2905,0.218,1205,0.344,376,0.626,NaN,NaN,503,0.539
citizenOtherWorldwideCountries,4828,0.172,2413,0.247,829,0.421,353,0.624,176,0.880,1056,0.362
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,169161,0.017,33980,0.056,71978,0.036,16300,0.084,22462,0.070,24442,0.068
migratoryBackgroundSwissWith,27651,0.063,7649,0.125,8032,0.122,3429,0.188,3377,0.189,5165,0.153
migratoryBackgroundFirstGeneration,51391,0.047,23762,0.073,8810,0.123,5155,0.163,3601,0.196,10062,0.115
migratoryBackgroundSecondGenerationAndMore,3631,0.196,737,0.437,1922,0.270,317,0.691,270,0.686,386,0.592
migratoryBackgroundUnknown,1049,0.351,479,0.521,432,0.545,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,153238,0.020,28077,0.065,58968,0.041,14625,0.092,22191,0.072,29377,0.062
labourMarketUnemployedPersons,7384,0.137,2519,0.241,2335,0.245,675,0.448,581,0.485,1274,0.325
labourMarketPersonsWithoutProfessionalActivity,92261,0.030,36010,0.055,29871,0.060,9968,0.109,7007,0.130,9405,0.113
socioprofessionalCategoriesExecutives,7876,0.124,744,0.416,2494,0.223,660,0.433,1667,0.270,2310,0.228
socioprofessionalCategoriesLiberalAndSimilar,3139,0.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3139,0.196
socioprofessionalCategoriesOtherSelfEmployed,13665,0.094,1917,0.257,6576,0.136,1536,0.288,2908,0.207,728,0.417
socioprofessionalCategoriesIntellectualAndManagerial,20611,0.075,317,0.611,1237,0.313,443,0.537,1268,0.310,17345,0.082
socioprofessionalCategoriesIntermediate,41192,0.052,4275,0.174,11325,0.104,4223,0.170,16254,0.085,5114,0.162
socioprofessionalCategoriesSkilledNonManuals,31304,0.060,346,0.616,24885,0.068,6073,0.145,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,13227,0.096,939,0.366,10790,0.106,1498,0.304,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,17909,0.084,17909,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,409,0.586,NaN,NaN,295,0.689,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3905,0.179,1515,0.286,1365,0.303,192,0.791,NaN,NaN,740,0.429
socioprofessionalCategoriesUnemployedOrNotWorking,99645,0.029,38529,0.053,32206,0.058,10643,0.106,7588,0.125,10679,0.106
