attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,248307,0.008,69764,0.037,87118,0.031,24139,0.069,29243,0.062,38042,0.054
sexMale,122032,0.025,26694,0.068,48295,0.047,9186,0.118,18013,0.081,19844,0.078
sexFemale,126275,0.023,43070,0.049,38823,0.052,14953,0.088,11230,0.102,18198,0.080
age25_44,88758,0.032,15529,0.092,30766,0.060,9152,0.117,11574,0.102,21737,0.074
age45_64,96261,0.029,27151,0.065,37313,0.053,9315,0.113,11671,0.100,10811,0.105
age65+,63288,0.039,27084,0.064,19040,0.078,5672,0.146,5998,0.143,5494,0.152
citizenSwiss,193426,0.014,45165,0.047,77194,0.034,18518,0.078,25340,0.066,27209,0.064
citizenUE28_AELE,45326,0.051,19998,0.080,8170,0.128,4248,0.178,3593,0.194,9318,0.119
citizenOtherEuropeanCountries,4799,0.173,2451,0.242,999,0.388,779,0.434,NaN,NaN,419,0.586
citizenOtherWorldwideCountries,4674,0.178,2109,0.268,756,0.445,595,0.503,NaN,NaN,1055,0.373
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,167611,0.017,36651,0.054,70298,0.036,15543,0.086,21977,0.072,23142,0.070
migratoryBackgroundSwissWith,25230,0.066,8284,0.119,6635,0.134,2943,0.201,3364,0.189,4003,0.173
migratoryBackgroundFirstGeneration,50988,0.048,23695,0.073,7990,0.130,5394,0.159,3377,0.201,10532,0.113
migratoryBackgroundSecondGenerationAndMore,3553,0.197,603,0.487,1895,0.269,228,0.790,526,0.505,300,0.686
migratoryBackgroundUnknown,924,0.374,530,0.503,299,0.645,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,152698,0.020,30579,0.062,57466,0.041,14720,0.090,21693,0.073,28241,0.063
labourMarketUnemployedPersons,7533,0.131,2787,0.220,2080,0.245,608,0.460,675,0.433,1383,0.312
labourMarketPersonsWithoutProfessionalActivity,88076,0.031,36399,0.054,27572,0.064,8811,0.116,6876,0.133,8418,0.122
socioprofessionalCategoriesExecutives,6330,0.138,549,0.484,1919,0.252,311,0.646,2030,0.243,1522,0.281
socioprofessionalCategoriesLiberalAndSimilar,3063,0.200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3063,0.200
socioprofessionalCategoriesOtherSelfEmployed,13396,0.094,2521,0.224,6057,0.141,1382,0.299,2647,0.216,789,0.403
socioprofessionalCategoriesIntellectualAndManagerial,19890,0.077,286,0.687,968,0.352,459,0.516,1132,0.326,17045,0.083
socioprofessionalCategoriesIntermediate,38511,0.053,3901,0.182,10620,0.106,4169,0.172,15133,0.088,4687,0.164
socioprofessionalCategoriesSkilledNonManuals,31478,0.059,461,0.516,24701,0.067,6316,0.140,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12524,0.099,1136,0.343,10293,0.109,1095,0.355,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,18432,0.082,18432,0.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,449,0.539,NaN,NaN,231,0.730,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,8625,0.120,3176,0.200,2678,0.216,918,0.373,718,0.423,1135,0.336
socioprofessionalCategoriesUnemployedOrNotWorking,95609,0.029,39186,0.052,29652,0.061,9419,0.113,7551,0.127,9801,0.113
