attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,495664,0.006,88911,0.036,206902,0.020,45245,0.052,83043,0.036,71564,0.040
sexMale,247242,0.018,33464,0.064,101160,0.033,18070,0.087,53385,0.047,41163,0.054
sexFemale,248422,0.017,55447,0.046,105743,0.031,27175,0.066,29658,0.063,30401,0.063
age25_44,184674,0.023,23798,0.079,67591,0.042,18956,0.085,34691,0.060,39638,0.056
age45_64,196418,0.021,32800,0.064,89186,0.035,15716,0.090,34480,0.059,24236,0.070
age65+,114572,0.028,32313,0.059,50125,0.046,10572,0.104,13871,0.090,7690,0.123
citizenSwiss,372814,0.010,47789,0.049,174100,0.022,30727,0.062,70561,0.039,49637,0.048
citizenUE28_AELE,77452,0.040,18263,0.087,22967,0.078,10260,0.117,9582,0.119,16380,0.091
citizenOtherEuropeanCountries,32859,0.068,17340,0.095,7969,0.140,2928,0.232,1997,0.287,2626,0.246
citizenOtherWorldwideCountries,12539,0.105,5519,0.161,1867,0.275,1329,0.336,902,0.401,2922,0.212
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,303312,0.013,35096,0.057,147186,0.025,22840,0.072,59827,0.043,38363,0.055
migratoryBackgroundSwissWith,66726,0.041,12094,0.101,25473,0.069,7682,0.127,10266,0.109,11211,0.103
migratoryBackgroundFirstGeneration,110151,0.033,38793,0.060,25960,0.074,13445,0.104,11051,0.113,20901,0.080
migratoryBackgroundSecondGenerationAndMore,12508,0.109,2328,0.263,6651,0.150,1073,0.370,1430,0.311,1026,0.383
migratoryBackgroundUnknown,2967,0.207,599,0.456,1631,0.282,206,0.789,468,0.517,NaN,NaN
labourMarketEmployedPersons,321879,0.013,36683,0.060,134957,0.027,27867,0.068,64972,0.042,57400,0.045
labourMarketUnemployedPersons,13694,0.103,3657,0.208,4801,0.174,1528,0.322,1417,0.316,2292,0.247
labourMarketPersonsWithoutProfessionalActivity,160092,0.024,48571,0.050,67144,0.040,15850,0.088,16654,0.085,11873,0.103
socioprofessionalCategoriesExecutives,14233,0.094,1442,0.325,3114,0.202,766,0.415,4092,0.175,4819,0.159
socioprofessionalCategoriesLiberalAndSimilar,3248,0.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3248,0.193
socioprofessionalCategoriesOtherSelfEmployed,24416,0.071,2052,0.263,12373,0.101,2365,0.238,6606,0.137,1021,0.367
socioprofessionalCategoriesIntellectualAndManagerial,44126,0.052,257,0.734,2151,0.244,694,0.434,4148,0.173,36875,0.057
socioprofessionalCategoriesIntermediate,97272,0.033,4886,0.167,25667,0.070,7833,0.127,48775,0.049,10111,0.114
socioprofessionalCategoriesSkilledNonManuals,75895,0.038,310,0.645,63987,0.042,11598,0.106,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,27591,0.069,940,0.380,23384,0.075,3267,0.213,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,22762,0.077,22762,0.077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,371,0.691,248,0.872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,11963,0.106,3786,0.195,4203,0.177,1297,0.330,1351,0.313,1326,0.325
socioprofessionalCategoriesUnemployedOrNotWorking,173785,0.022,52228,0.048,71945,0.039,17378,0.085,18071,0.082,14164,0.095
