attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,508999,0.004,87581,0.025,179939,0.015,41736,0.038,112592,0.021,87151,0.024
sexMale,253914,0.012,35771,0.042,85145,0.025,17676,0.061,66234,0.028,49089,0.034
sexFemale,255085,0.011,51810,0.033,94794,0.023,24061,0.050,46359,0.034,38062,0.039
age25_44,189124,0.016,23841,0.054,64150,0.030,17690,0.062,39582,0.039,43861,0.037
age45_64,198719,0.014,31960,0.044,69743,0.027,14323,0.064,49662,0.033,33031,0.041
age65+,121156,0.019,31779,0.042,46047,0.034,9724,0.076,23348,0.049,10259,0.074
citizenSwiss,379880,0.007,44158,0.035,150369,0.017,25990,0.047,97568,0.022,61795,0.029
citizenUE28_AELE,80462,0.027,20363,0.056,20257,0.057,10466,0.081,11305,0.075,18070,0.059
citizenOtherEuropeanCountries,34851,0.045,17124,0.065,7490,0.100,3921,0.137,2776,0.163,3540,0.139
citizenOtherWorldwideCountries,13729,0.070,5918,0.110,1784,0.199,1359,0.233,944,0.265,3725,0.131
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,308211,0.009,31894,0.042,126577,0.019,18814,0.055,83164,0.025,47761,0.034
migratoryBackgroundSwissWith,69314,0.028,11735,0.071,22824,0.050,7062,0.091,13804,0.065,13888,0.064
migratoryBackgroundFirstGeneration,115515,0.022,40761,0.040,23151,0.053,14883,0.068,12188,0.073,24532,0.050
migratoryBackgroundSecondGenerationAndMore,13471,0.072,2623,0.167,6360,0.105,863,0.293,2819,0.154,808,0.285
migratoryBackgroundUnknown,2488,0.155,568,0.327,1027,0.244,114,0.719,617,0.309,162,0.602
labourMarketEmployedPersons,326320,0.009,36867,0.041,113803,0.021,25114,0.050,81573,0.025,68963,0.028
labourMarketUnemployedPersons,17048,0.063,3642,0.144,5661,0.110,2088,0.184,2610,0.158,3047,0.148
labourMarketPersonsWithoutProfessionalActivity,165632,0.016,47072,0.035,60475,0.030,14535,0.064,28410,0.044,15140,0.062
socioprofessionalCategoriesExecutives,9118,0.081,822,0.285,1359,0.215,544,0.346,2495,0.155,3898,0.122
socioprofessionalCategoriesLiberalAndSimilar,6551,0.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6551,0.095
socioprofessionalCategoriesOtherSelfEmployed,29250,0.045,3034,0.146,12240,0.070,2257,0.165,10653,0.074,1066,0.243
socioprofessionalCategoriesIntellectualAndManagerial,56577,0.031,358,0.417,3901,0.124,1202,0.228,8668,0.082,42449,0.036
socioprofessionalCategoriesIntermediate,107058,0.022,5204,0.114,19816,0.055,8722,0.084,59151,0.030,14167,0.066
socioprofessionalCategoriesSkilledNonManuals,61293,0.030,1337,0.219,52710,0.032,7245,0.095,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,28164,0.047,1825,0.190,21744,0.054,4594,0.123,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,22441,0.054,22441,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,657,0.343,158,0.679,244,0.528,163,0.788,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,5210,0.112,1687,0.198,1789,0.191,388,0.418,574,0.328,773,0.289
socioprofessionalCategoriesUnemployedOrNotWorking,182679,0.015,50714,0.034,66136,0.028,16623,0.060,31019,0.042,18187,0.057
