attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,336832,0.005,79149,0.027,65849,0.029,38020,0.040,33889,0.042,119926,0.020
sexMale,159859,0.016,34249,0.045,33595,0.043,15859,0.066,18701,0.058,57454,0.032
sexFemale,176973,0.014,44900,0.037,32254,0.042,22161,0.053,15187,0.063,62472,0.030
age25_44,134064,0.019,23144,0.058,20271,0.058,16054,0.067,10748,0.080,63847,0.031
age45_64,125941,0.019,32371,0.045,25976,0.048,13331,0.070,13737,0.067,40526,0.038
age65+,76827,0.025,23633,0.049,19601,0.053,8635,0.082,9404,0.078,15554,0.061
citizenSwiss,208529,0.011,34649,0.041,51275,0.032,25718,0.048,25905,0.047,70983,0.027
citizenUE28_AELE,90553,0.025,30164,0.047,11272,0.079,8237,0.095,6490,0.105,34391,0.044
citizenOtherEuropeanCountries,9409,0.094,4358,0.143,748,0.328,1020,0.293,135,0.740,3148,0.155
citizenOtherWorldwideCountries,28197,0.053,9929,0.091,2555,0.180,3027,0.165,1333,0.253,11354,0.084
citizenUnknown,143,0.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,115152,0.019,15378,0.063,33073,0.041,13159,0.069,16861,0.059,36680,0.039
migratoryBackgroundSwissWith,91875,0.023,19017,0.056,17562,0.058,12465,0.071,8831,0.083,34000,0.041
migratoryBackgroundFirstGeneration,121387,0.021,43214,0.040,12182,0.077,11092,0.083,7200,0.101,47698,0.037
migratoryBackgroundSecondGenerationAndMore,6720,0.105,1146,0.268,2392,0.176,1209,0.253,758,0.306,1214,0.244
migratoryBackgroundUnknown,1698,0.199,393,0.435,639,0.314,94,0.859,238,0.516,333,0.458
labourMarketEmployedPersons,199030,0.013,35912,0.043,36037,0.041,20956,0.056,20206,0.055,85920,0.025
labourMarketUnemployedPersons,20209,0.061,5270,0.124,3419,0.147,2981,0.164,1424,0.233,7115,0.103
labourMarketPersonsWithoutProfessionalActivity,117593,0.020,37967,0.040,26393,0.047,14083,0.067,12259,0.070,26892,0.049
socioprofessionalCategoriesExecutives,11857,0.072,805,0.299,1298,0.220,800,0.287,1563,0.198,7390,0.091
socioprofessionalCategoriesLiberalAndSimilar,7365,0.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7365,0.093
socioprofessionalCategoriesOtherSelfEmployed,14702,0.068,3328,0.149,3928,0.130,2227,0.177,2695,0.156,2524,0.169
socioprofessionalCategoriesIntellectualAndManagerial,53203,0.033,640,0.325,840,0.270,977,0.265,1256,0.225,49489,0.034
socioprofessionalCategoriesIntermediate,46796,0.036,4636,0.126,5761,0.106,4113,0.129,14401,0.066,17886,0.061
socioprofessionalCategoriesSkilledNonManuals,30033,0.045,454,0.385,18831,0.057,10748,0.078,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,6966,0.100,936,0.271,4589,0.123,1441,0.227,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,23808,0.054,23808,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,586,0.372,NaN,NaN,281,0.560,137,0.722,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3714,0.138,1221,0.248,509,0.364,512,0.371,270,0.522,1201,0.241
socioprofessionalCategoriesUnemployedOrNotWorking,137802,0.018,43237,0.038,29812,0.045,17064,0.062,13682,0.067,34006,0.043
