attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,324763,0.006,83111,0.026,66035,0.029,33601,0.043,33565,0.043,108450,0.022
sexMale,153667,0.017,36296,0.043,33370,0.043,12990,0.073,18160,0.060,52852,0.035
sexFemale,171096,0.015,46816,0.036,32666,0.042,20611,0.056,15405,0.064,55598,0.033
age25_44,130135,0.020,25266,0.054,19984,0.060,14436,0.071,10962,0.081,59487,0.033
age45_64,119518,0.019,33244,0.044,26405,0.048,11651,0.075,13839,0.067,34379,0.042
age65+,75110,0.025,24602,0.048,19646,0.054,7514,0.089,8764,0.083,14584,0.064
citizenSwiss,200622,0.012,36520,0.040,51699,0.033,22882,0.052,25836,0.048,63684,0.029
citizenUE28_AELE,89683,0.025,33516,0.044,11279,0.079,7023,0.102,6143,0.108,31722,0.047
citizenOtherEuropeanCountries,9057,0.095,3771,0.147,769,0.330,1057,0.287,297,0.512,3163,0.163
citizenOtherWorldwideCountries,25328,0.056,9231,0.094,2288,0.193,2640,0.177,1289,0.253,9880,0.091
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,114691,0.020,16859,0.060,34998,0.041,12618,0.071,16669,0.061,33547,0.042
migratoryBackgroundSwissWith,84623,0.024,19365,0.056,16222,0.062,10127,0.079,9023,0.083,29887,0.045
migratoryBackgroundFirstGeneration,117025,0.022,45136,0.039,11922,0.078,9823,0.088,6943,0.103,43201,0.040
migratoryBackgroundSecondGenerationAndMore,6867,0.105,1288,0.242,2414,0.178,856,0.300,786,0.313,1524,0.228
migratoryBackgroundUnknown,1557,0.208,464,0.384,479,0.368,179,0.639,145,0.676,291,0.480
labourMarketEmployedPersons,192796,0.014,39260,0.041,35875,0.042,19038,0.060,20292,0.056,78332,0.027
labourMarketUnemployedPersons,21718,0.057,6216,0.111,3985,0.134,2398,0.178,1955,0.193,7164,0.102
labourMarketPersonsWithoutProfessionalActivity,110249,0.020,37636,0.040,26175,0.047,12166,0.072,11319,0.073,22954,0.052
socioprofessionalCategoriesExecutives,11282,0.077,1071,0.260,1361,0.219,900,0.275,1067,0.247,6883,0.099
socioprofessionalCategoriesLiberalAndSimilar,6846,0.099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6846,0.099
socioprofessionalCategoriesOtherSelfEmployed,13059,0.071,3230,0.147,3709,0.134,1525,0.210,2743,0.157,1852,0.195
socioprofessionalCategoriesIntellectualAndManagerial,48175,0.036,565,0.363,865,0.284,869,0.287,1496,0.211,44380,0.038
socioprofessionalCategoriesIntermediate,44398,0.038,4602,0.125,6278,0.103,3332,0.145,14468,0.068,15718,0.068
socioprofessionalCategoriesSkilledNonManuals,28487,0.048,702,0.321,18073,0.060,9713,0.085,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,6924,0.102,758,0.303,4487,0.126,1679,0.213,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,25658,0.052,25658,0.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,704,0.340,297,0.512,154,0.723,198,0.642,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,7263,0.099,2377,0.175,949,0.267,822,0.293,488,0.371,2626,0.170
socioprofessionalCategoriesUnemployedOrNotWorking,131967,0.018,43851,0.037,30160,0.044,14564,0.067,13274,0.068,30118,0.046
