attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,228914.0,0.009,52596.0,0.044,79220.0,0.033,20152.0,0.075,28911.0,0.061,48035.0,0.045
sexMale,0.4969,0.025,0.43,0.074,0.5175,0.051,0.3587,0.132,0.6193,0.079,0.5203,0.067
sexFemale,0.5031,0.024,0.57,0.06,0.4825,0.051,0.6413,0.094,0.3807,0.101,0.4797,0.069
age25_44,0.3901,0.031,0.2581,0.098,0.3624,0.063,0.4715,0.114,0.3665,0.105,0.5604,0.065
age45_64,0.3932,0.029,0.4144,0.072,0.4216,0.055,0.3026,0.138,0.4263,0.095,0.3412,0.081
age65+,0.2167,0.045,0.3276,0.081,0.216,0.082,0.2259,0.161,0.2073,0.141,0.0984,0.159
citizenSwiss,0.7743,0.015,0.5624,0.06,0.8759,0.036,0.7663,0.085,0.8974,0.064,0.7682,0.053
citizenUE28_AELE,0.1632,0.056,0.2879,0.092,0.0971,0.13,0.1732,0.196,0.0795,0.235,0.1821,0.12
citizenOtherEuropeanCountries,0.032,0.137,0.0841,0.176,0.0139,0.36,0.0313,0.475,0.0097,0.691,0.0184,0.399
citizenOtherWorldwideCountries,0.0305,0.136,0.0656,0.195,0.0131,0.371,0.0292,0.473,0.0135,0.567,0.0314,0.287
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6678,0.018,0.469,0.067,0.7891,0.038,0.6442,0.094,0.7952,0.069,0.6189,0.06
migratoryBackgroundSwissWith,0.1017,0.068,0.088,0.158,0.0803,0.135,0.1204,0.221,0.1011,0.199,0.1445,0.128
migratoryBackgroundFirstGeneration,0.2121,0.048,0.4288,0.074,0.1044,0.126,0.2197,0.174,0.0908,0.22,0.2225,0.108
migratoryBackgroundSecondGenerationAndMore,0.0134,0.206,0.0082,0.537,0.0197,0.292,0.0139,0.694,0.0118,0.613,0.0093,0.537
migratoryBackgroundUnknown,0.0049,0.326,0.0061,0.611,0.0065,0.483,NaN,NaN,NaN,NaN,0.0049,0.731
labourMarketEmployedPersons,0.6515,0.019,0.4684,0.069,0.666,0.043,0.634,0.096,0.7292,0.072,0.7886,0.052
labourMarketUnemployedPersons,0.0385,0.122,0.0537,0.221,0.0299,0.235,0.0428,0.391,0.0172,0.52,0.0469,0.24
labourMarketPersonsWithoutProfessionalActivity,0.31,0.036,0.4779,0.067,0.3041,0.068,0.3232,0.135,0.2536,0.127,0.1645,0.124
socioprofessionalCategoriesExecutives,0.0165,0.175,0.0074,0.564,0.0081,0.432,NaN,NaN,0.036,0.336,0.0335,0.267
socioprofessionalCategoriesLiberalAndSimilar,0.016,0.179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0763,0.179
socioprofessionalCategoriesOtherSelfEmployed,0.0596,0.092,0.0413,0.238,0.0823,0.135,0.0679,0.306,0.1035,0.199,0.0125,0.457
socioprofessionalCategoriesIntellectualAndManagerial,0.1268,0.06,0.0079,0.543,0.0216,0.26,0.0206,0.537,0.0804,0.224,0.5028,0.067
socioprofessionalCategoriesIntermediate,0.1704,0.052,0.0624,0.199,0.1095,0.116,0.2563,0.152,0.5024,0.088,0.1532,0.129
socioprofessionalCategoriesSkilledNonManuals,0.1322,0.059,0.0177,0.353,0.3163,0.066,0.2116,0.17,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0528,0.1,0.032,0.275,0.1173,0.114,0.0554,0.343,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0645,0.091,0.2809,0.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0013,0.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0113,0.217,0.0178,0.366,0.0091,0.413,0.014,0.644,0.0069,0.788,0.0095,0.517
socioprofessionalCategoriesUnemployedOrNotWorking,0.3485,0.033,0.5316,0.063,0.334,0.065,0.366,0.127,0.2708,0.123,0.2114,0.109
