attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,215650.0,0.009,57999.0,0.041,68848.0,0.036,21313.0,0.073,29120.0,0.061,38370.0,0.053
sexMale,0.4974,0.026,0.4062,0.07,0.5286,0.054,0.3637,0.126,0.6611,0.077,0.5293,0.075
sexFemale,0.5026,0.025,0.5938,0.056,0.4714,0.056,0.6364,0.092,0.3389,0.108,0.4707,0.081
age25_44,0.3967,0.032,0.2677,0.091,0.3551,0.068,0.491,0.109,0.409,0.1,0.6045,0.071
age45_64,0.3965,0.03,0.38,0.072,0.4593,0.057,0.3315,0.128,0.4394,0.095,0.3123,0.099
age65+,0.2068,0.047,0.3523,0.074,0.1856,0.094,0.1775,0.176,0.1516,0.163,0.0832,0.193
citizenSwiss,0.7857,0.015,0.6319,0.052,0.9053,0.038,0.7746,0.082,0.8676,0.065,0.7478,0.061
citizenUE28_AELE,0.1586,0.059,0.2573,0.094,0.0763,0.159,0.1516,0.206,0.1027,0.209,0.203,0.131
citizenOtherEuropeanCountries,0.028,0.153,0.0631,0.196,0.0114,0.434,0.0413,0.404,0.0063,0.867,0.014,0.538
citizenOtherWorldwideCountries,0.0277,0.151,0.0476,0.226,0.007,0.543,0.0325,0.446,0.0234,0.447,0.0351,0.316
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6939,0.018,0.5486,0.057,0.8271,0.04,0.6744,0.088,0.7628,0.07,0.6329,0.067
migratoryBackgroundSwissWith,0.0887,0.076,0.0822,0.156,0.0735,0.151,0.0958,0.241,0.1025,0.198,0.1115,0.166
migratoryBackgroundFirstGeneration,0.2038,0.052,0.3602,0.079,0.0849,0.152,0.2054,0.177,0.1186,0.195,0.2444,0.12
migratoryBackgroundSecondGenerationAndMore,0.0096,0.258,0.0053,0.686,0.0098,0.443,0.02,0.586,0.0126,0.613,0.0078,0.684
migratoryBackgroundUnknown,0.004,0.38,0.0038,0.797,0.0047,0.611,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6679,0.019,0.4509,0.067,0.7042,0.045,0.6598,0.092,0.8193,0.068,0.8202,0.059
labourMarketUnemployedPersons,0.0344,0.131,0.0423,0.23,0.0269,0.259,0.046,0.374,0.022,0.445,0.039,0.299
labourMarketPersonsWithoutProfessionalActivity,0.2977,0.037,0.5068,0.061,0.2689,0.077,0.2942,0.137,0.1587,0.159,0.1408,0.151
socioprofessionalCategoriesExecutives,0.0305,0.135,0.0072,0.559,0.0175,0.317,0.0145,0.644,0.0774,0.23,0.0622,0.226
socioprofessionalCategoriesLiberalAndSimilar,0.0099,0.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0555,0.237
socioprofessionalCategoriesOtherSelfEmployed,0.0555,0.099,0.0389,0.238,0.0754,0.152,0.0624,0.302,0.093,0.211,0.0127,0.518
socioprofessionalCategoriesIntellectualAndManagerial,0.1113,0.069,NaN,NaN,0.0186,0.309,0.0196,0.535,0.049,0.291,0.541,0.074
socioprofessionalCategoriesIntermediate,0.1774,0.052,0.0481,0.213,0.1371,0.112,0.2012,0.167,0.5781,0.082,0.128,0.16
socioprofessionalCategoriesSkilledNonManuals,0.1289,0.062,0.0062,0.585,0.3137,0.071,0.2737,0.145,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0468,0.11,0.0173,0.359,0.1159,0.123,0.0523,0.342,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0793,0.084,0.2948,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0023,0.518,NaN,NaN,0.0034,0.732,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.026,0.147,0.0342,0.252,0.0226,0.276,0.031,0.433,0.0219,0.445,0.0198,0.409
socioprofessionalCategoriesUnemployedOrNotWorking,0.3321,0.035,0.5491,0.058,0.2958,0.073,0.3402,0.128,0.1807,0.15,0.1798,0.134
