attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,219103.0,0.009,58034.0,0.041,71691.0,0.035,20167.0,0.075,27951.0,0.062,41261.0,0.051
sexMale,0.4974,0.026,0.4046,0.07,0.5263,0.053,0.3829,0.127,0.6541,0.079,0.5274,0.073
sexFemale,0.5026,0.025,0.5954,0.055,0.4737,0.055,0.6171,0.096,0.3459,0.11,0.4726,0.077
age25_44,0.3939,0.032,0.2599,0.093,0.3658,0.067,0.4647,0.116,0.4069,0.104,0.588,0.07
age45_64,0.3963,0.03,0.401,0.069,0.4436,0.057,0.3451,0.128,0.4154,0.098,0.3198,0.092
age65+,0.2097,0.045,0.3391,0.074,0.1906,0.09,0.1903,0.173,0.1777,0.151,0.0922,0.174
citizenSwiss,0.7836,0.015,0.6197,0.053,0.8986,0.037,0.8145,0.083,0.8857,0.066,0.7298,0.06
citizenUE28_AELE,0.1598,0.057,0.2688,0.088,0.0739,0.157,0.1406,0.214,0.0958,0.22,0.2083,0.122
citizenOtherEuropeanCountries,0.0293,0.146,0.0657,0.188,0.0192,0.328,0.0181,0.612,0.0075,0.869,0.0155,0.471
citizenOtherWorldwideCountries,0.0272,0.155,0.0457,0.234,0.0083,0.49,0.0245,0.537,0.0109,0.685,0.0464,0.276
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6797,0.018,0.5247,0.058,0.8136,0.04,0.6984,0.09,0.7823,0.071,0.5862,0.068
migratoryBackgroundSwissWith,0.0996,0.071,0.0906,0.148,0.0779,0.145,0.1145,0.229,0.1021,0.204,0.1412,0.142
migratoryBackgroundFirstGeneration,0.2032,0.05,0.3713,0.075,0.0829,0.15,0.1666,0.198,0.1068,0.211,0.2586,0.11
migratoryBackgroundSecondGenerationAndMore,0.0125,0.222,0.0074,0.56,0.0185,0.318,0.0167,0.649,0.0074,0.79,0.0105,0.56
migratoryBackgroundUnknown,0.0051,0.338,0.006,0.618,0.0071,0.482,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6712,0.019,0.4721,0.064,0.7048,0.044,0.6707,0.094,0.7842,0.072,0.8164,0.057
labourMarketUnemployedPersons,0.0342,0.13,0.045,0.224,0.0299,0.244,0.0451,0.381,0.0165,0.517,0.0333,0.311
labourMarketPersonsWithoutProfessionalActivity,0.2946,0.037,0.4828,0.062,0.2652,0.076,0.2842,0.143,0.1993,0.143,0.1503,0.139
socioprofessionalCategoriesExecutives,0.0272,0.141,0.0066,0.584,0.0197,0.291,0.0175,0.583,0.0543,0.282,0.0556,0.227
socioprofessionalCategoriesLiberalAndSimilar,0.0105,0.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0558,0.229
socioprofessionalCategoriesOtherSelfEmployed,0.052,0.101,0.0453,0.215,0.0699,0.154,0.0581,0.321,0.0757,0.237,0.0113,0.517
socioprofessionalCategoriesIntellectualAndManagerial,0.1142,0.067,NaN,NaN,0.0116,0.378,0.0211,0.536,0.0496,0.294,0.5397,0.072
socioprofessionalCategoriesIntermediate,0.1698,0.054,0.0528,0.202,0.1341,0.112,0.1756,0.186,0.5773,0.085,0.1174,0.162
socioprofessionalCategoriesSkilledNonManuals,0.1358,0.06,0.0064,0.583,0.3254,0.069,0.3,0.143,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0466,0.109,0.0116,0.432,0.1164,0.121,0.0591,0.331,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0796,0.082,0.3006,0.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.002,0.559,0.004,0.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0335,0.128,0.0429,0.224,0.0262,0.252,0.0375,0.403,0.026,0.405,0.0357,0.296
socioprofessionalCategoriesUnemployedOrNotWorking,0.3288,0.034,0.5278,0.059,0.2952,0.072,0.3293,0.133,0.2158,0.138,0.1836,0.126
